CÓDIGO DA ENTIDADE;NOME DA ENTIDADE;SIGLA DA UF;NOME MUNICÍPIO;DEPENDÊNCIA ADMINISTRATIVA;LOCALIZACAO;NÚMERO DE ALUNOS NO CENSO;PORTE DA ESCOLA;NÚMERO DE PARTICIPANTES NO ENEM POR ESCOLA;TAXA DE PARTICIPAÇÃO;NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS;INDICADOR DE PERMANÊNCIA NA ESCOLA;INDICADOR DE NÍVEL SÓCIOECONOMICO;FAIXA - INDICADOR DE FORMAÇÃO DOCENTE;INDICADOR DE FORMAÇÃO DOCENTE;TAXA DE APROVAÇÃO;TAXA DE REPROVAÇÃO;TAXA DE ABANDONO;MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA;MÉDIA ESCOLA;Percentual alunos NÍVEL 1;Percentual alunos NÍVEL 2;Percentual alunos NÍVEL 3;Percentual alunos NÍVEL 4;Percentual alunos NÍVEL 5
33020337;CENTRO EDUC LABOR DE CORDEIRO - CELC;RJ;Cordeiro;Privada;Urbana;18;De 1 a 30 alunos;16;88,89;0;80% ou mais;Alto;Até 50%;50,00;100,00;0,00;0,00;;597,21;6,25;18,75;50,00;25,00;0,00
33020140;CE ANTONIO PECLY;RJ;Cordeiro;Estadual;Urbana;141;Maior que 90 alunos;74;52,48;2;De 60% a 80%;Médio Alto;Maior que 50%;66,30;88,10;9,50;2,40;617,77;567,75;4,05;27,03;62,16;6,76;0,00
33021082;CE ALMIRANTE PROTOGENES;RJ;Duas Barras;Estadual;Urbana;38;De 31 a 60 alunos;31;81,58;1;80% ou mais;Médio;Maior que 50%;53,50;97,90;2,10;0,00;546,24;540,57;12,90;29,03;58,06;0,00;0,00
33021236;CE MARIA ROSA TEIXEIRA;RJ;Duas Barras;Estadual;Rural;19;De 1 a 30 alunos;11;57,89;1;80% ou mais;Médio;Até 50%;44,10;100,00;0,00;0,00;;566,96;0,00;36,36;63,64;0,00;0,00
33048487;CE FIDELIS MEDEIROS;RJ;Duque de Caxias;Estadual;Urbana;121;Maior que 90 alunos;78;64,46;1;De 60% a 80%;Médio;Até 50%;46,60;83,20;11,50;5,30;604,22;540,48;12,82;38,46;47,44;1,28;0,00
33049017;CE SAO BENTO;RJ;Duque de Caxias;Estadual;Urbana;159;Maior que 90 alunos;84;52,83;1;80% ou mais;Médio Alto;Maior que 50%;75,90;85,60;11,80;2,60;612,18;546,82;8,33;35,71;51,19;4,76;0,00
33173850;SISTEMA ELITE DE ENSINO;RJ;Duque de Caxias;Privada;Urbana;24;De 1 a 30 alunos;22;91,67;0;Menos de 20%;Sem informação;Maior que 50%;90,30;95,70;4,30;0,00;;591,03;0,00;13,64;86,36;0,00;0,00
33167702;COLEGIO E CURSO COMPANHIA;RJ;Duque de Caxias;Privada;Urbana;18;De 1 a 30 alunos;12;66,67;0;De 40% a 60%;Sem informação;Maior que 50%;64,90;82,50;12,40;5,10;;561,75;8,33;16,67;75,00;0,00;0,00
33049416;ESC VENANCIO PEREIRA VELLOSO;RJ;Duque de Caxias;Privada;Urbana;18;De 1 a 30 alunos;17;94,44;0;80% ou mais;Alto;Maior que 50%;51,40;94,60;2,70;2,70;;564,35;11,76;17,65;64,71;5,88;0,00
33048819;ESC ANA LAURA;RJ;Duque de Caxias;Privada;Urbana;17;De 1 a 30 alunos;12;70,59;0;De 60% a 80%;Médio;Maior que 50%;66,70;73,10;22,40;4,50;;572,47;0,00;41,67;50,00;8,33;0,00
33048460;CE DULCE PETRI;RJ;Duque de Caxias;Estadual;Urbana;79;De 61 a 90 alunos;41;51,90;0;80% ou mais;Médio Alto;Até 50%;46,90;91,80;7,40;0,80;576,14;547,60;9,76;29,27;60,98;0,00;0,00
33050759;CE BARAO DE MAUA;RJ;Duque de Caxias;Estadual;Rural;123;Maior que 90 alunos;76;61,79;0;De 60% a 80%;Médio;Maior que 50%;60,70;66,60;29,50;3,90;605,22;548,26;10,53;31,58;55,26;2,63;0,00
33048444;CE ALVARO NEGROMONTE;RJ;Duque de Caxias;Estadual;Urbana;100;Maior que 90 alunos;66;66,00;0;80% ou mais;Médio;Maior que 50%;73,30;78,90;17,50;3,60;600,49;553,70;6,06;33,33;57,58;3,03;0,00
33050767;CE CIRCULO OPERARIO;RJ;Duque de Caxias;Estadual;Urbana;281;Maior que 90 alunos;226;80,43;0;De 60% a 80%;Médio Alto;Maior que 50%;70,00;90,30;8,50;1,20;649,59;570,17;4,87;25,22;64,16;5,75;0,00
33048398;COL CARLOS GOMES;RJ;Duque de Caxias;Privada;Urbana;77;De 61 a 90 alunos;60;77,92;0;80% ou mais;Médio Alto;Maior que 50%;69,40;85,20;12,30;2,50;617,31;571,14;5,00;25,00;63,33;6,67;0,00
33050570;CE PROFESSORA MINERVINA BARBOSA DE CASTRO;RJ;Duque de Caxias;Estadual;Urbana;65;De 61 a 90 alunos;39;60,00;0;De 60% a 80%;Médio Alto;Maior que 50%;74,20;80,00;16,90;3,10;561,42;534,76;10,26;51,28;38,46;0,00;0,00
33049475;IE GOVERNADOR ROBERTO SILVEIRA;RJ;Duque de Caxias;Estadual;Urbana;299;Maior que 90 alunos;240;80,27;6;80% ou mais;Médio Alto;Maior que 50%;72,00;90,60;9,00;0,40;631,41;548,46;6,25;41,25;51,25;1,25;0,00
33048908;CE GETULIO VARGAS;RJ;Duque de Caxias;Estadual;Urbana;86;De 61 a 90 alunos;65;75,58;0;De 60% a 80%;Médio Alto;Maior que 50%;80,30;88,70;9,80;1,50;587,71;536,57;7,69;55,38;33,85;3,08;0,00
33049696;CIEP BRIZOLAO 369 - JORNALISTA SANDRO MOREYRA;RJ;Duque de Caxias;Estadual;Urbana;181;Maior que 90 alunos;107;59,12;1;De 60% a 80%;Médio Alto;Maior que 50%;74,30;78,30;12,40;9,30;602,29;537,04;12,15;36,45;50,47;0,93;0,00
33113866;CENTRO DE INT OBJETIVO;RJ;Duque de Caxias;Privada;Urbana;48;De 31 a 60 alunos;34;70,83;0;De 60% a 80%;Médio Alto;Maior que 50%;72,90;88,90;10,60;0,50;592,82;581,36;0,00;23,53;73,53;2,94;0,00
33049025;CE VINICIUS DE MORAES;RJ;Duque de Caxias;Estadual;Urbana;26;De 1 a 30 alunos;14;53,85;0;80% ou mais;Médio Alto;Maior que 50%;63,10;81,00;9,50;9,50;;553,60;7,14;28,57;64,29;0,00;0,00
33099200;CIEP 229 CANDIDO PORTINARI;RJ;Duque de Caxias;Estadual;Urbana;35;De 31 a 60 alunos;24;68,57;0;De 60% a 80%;Médio;Maior que 50%;66,00;65,90;32,50;1,60;;548,53;8,33;29,17;58,33;4,17;0,00
33048185;COLEGIO DE APLICACAO PROF JOSE DE SOUZA HERDY - UNIDADE DUQUE DE CAXIAS;RJ;Duque de Caxias;Privada;Urbana;47;De 31 a 60 alunos;36;76,60;0;De 60% a 80%;Alto;Maior que 50%;68,60;85,10;14,90;0,00;623,83;613,38;0,00;2,78;80,56;16,67;0,00
33101728;COLEGIO ANTARES;RJ;Duque de Caxias;Privada;Urbana;77;De 61 a 90 alunos;67;87,01;0;De 60% a 80%;Alto;Maior que 50%;64,50;100,00;0,00;0,00;629,27;561,10;8,96;31,34;46,27;13,43;0,00
33050554;CE PROFESSOR FRANCISCO PORTUGAL NEVES;RJ;Duque de Caxias;Estadual;Urbana;139;Maior que 90 alunos;80;57,55;0;80% ou mais;Médio;Maior que 50%;57,40;78,60;11,80;9,60;592,74;523,51;15,00;50,00;31,25;3,75;0,00
33048797;CE PROFESSORA NORMA TOOP URUGUAY;RJ;Duque de Caxias;Estadual;Urbana;42;De 31 a 60 alunos;29;69,05;0;De 60% a 80%;Médio;Maior que 50%;70,40;82,50;12,20;5,30;;544,65;6,90;44,83;44,83;3,45;0,00
33048479;CE DUQUE DE CAXIAS;RJ;Duque de Caxias;Estadual;Urbana;265;Maior que 90 alunos;153;57,74;4;De 60% a 80%;Médio Alto;Maior que 50%;76,40;86,10;11,50;2,40;620,41;539,02;6,54;47,71;42,48;3,27;0,00
33049483;INSTITUTO MARCOS FREITAS;RJ;Duque de Caxias;Privada;Urbana;92;Maior que 90 alunos;87;94,57;9;De 60% a 80%;Alto;Maior que 50%;74,60;91,80;8,20;0,00;671,83;609,72;1,15;16,09;51,72;31,03;0,00
33050511;CE NOVA AMERICA;RJ;Duque de Caxias;Estadual;Urbana;94;Maior que 90 alunos;47;50,00;1;De 60% a 80%;Médio;Maior que 50%;78,20;81,60;15,10;3,30;580,63;547,72;6,38;40,43;53,19;0,00;0,00
33050023;CE MINAS GERAIS;RJ;Duque de Caxias;Estadual;Urbana;154;Maior que 90 alunos;80;51,95;0;De 60% a 80%;Médio Alto;Maior que 50%;66,40;76,30;9,50;14,20;592,31;529,96;10,00;48,75;41,25;0,00;0,00
33050848;CE SANTO ANTONIO;RJ;Duque de Caxias;Estadual;Urbana;176;Maior que 90 alunos;99;56,25;1;80% ou mais;Médio Alto;Maior que 50%;70,20;72,80;15,80;11,40;611,28;540,73;10,10;38,38;49,49;2,02;0,00
33049920;CE ABDALA CHAMA;RJ;Duque de Caxias;Estadual;Urbana;35;De 31 a 60 alunos;21;60,00;1;De 60% a 80%;Médio Alto;Maior que 50%;73,20;94,00;6,00;0,00;;562,45;4,76;33,33;61,90;0,00;0,00
33049793;CE ALEXANDER GRAHAM BELL;RJ;Duque de Caxias;Estadual;Urbana;178;Maior que 90 alunos;107;60,11;0;80% ou mais;Médio;Maior que 50%;67,90;78,60;20,10;1,30;612,11;540,45;8,41;47,66;42,99;0,93;0,00
33098816;CIEP 340 PROFESSOR LAIS MARTINS;RJ;Duque de Caxias;Estadual;Urbana;77;De 61 a 90 alunos;50;64,94;0;80% ou mais;Médio;Maior que 50%;60,50;78,20;13,50;8,30;566,55;520,17;16,00;48,00;34,00;2,00;0,00
33548242;COLEGIO CURSO AGUIA DO XV LTDA;RJ;Duque de Caxias;Privada;Urbana;69;De 61 a 90 alunos;42;60,87;0;De 60% a 80%;Médio Alto;Maior que 50%;59,60;97,00;3,00;0,00;602,98;567,12;9,52;16,67;71,43;2,38;0,00
33048410;COLEGIO CASIMIRO DE ABREU;RJ;Duque de Caxias;Privada;Urbana;20;De 1 a 30 alunos;14;70,00;0;Menos de 20%;Médio Alto;Maior que 50%;51,60;80,50;17,60;1,90;;548,61;14,29;28,57;50,00;7,14;0,00
33050791;CE ALEMY TAVARES DA SILVA;RJ;Duque de Caxias;Estadual;Rural;77;De 61 a 90 alunos;43;55,84;0;De 60% a 80%;Médio Alto;Até 50%;24,50;75,20;19,10;5,70;569,90;540,67;6,98;39,53;53,49;0,00;0,00
33260206;EDUCANDARIO PRIMAVERA;RJ;Duque de Caxias;Privada;Urbana;18;De 1 a 30 alunos;10;55,56;0;80% ou mais;Médio Alto;Até 50%;50,00;94,90;5,10;0,00;;514,71;20,00;40,00;40,00;0,00;0,00
33048991;CE PROFESSOR JOSE DE SOUZA HERDY;RJ;Duque de Caxias;Estadual;Urbana;91;Maior que 90 alunos;52;57,14;0;De 60% a 80%;Médio Alto;Até 50%;43,90;83,00;14,80;2,20;584,87;540,35;9,62;34,62;53,85;1,92;0,00
33049785;CE ADELINA CASTRO;RJ;Duque de Caxias;Estadual;Urbana;62;De 61 a 90 alunos;55;88,71;0;80% ou mais;Médio;Maior que 50%;63,50;83,90;13,90;2,20;578,28;536,56;7,27;49,09;41,82;1,82;0,00
33048282;CIEP 087 CLEMENTINA DE JESUS;RJ;Duque de Caxias;Estadual;Urbana;133;Maior que 90 alunos;67;50,38;1;De 60% a 80%;Médio;Maior que 50%;74,70;76,50;19,70;3,80;584,27;517,84;16,42;43,28;40,30;0,00;0,00
33101710;INST LOIDE MARTHA;RJ;Duque de Caxias;Privada;Urbana;95;Maior que 90 alunos;66;69,47;0;De 60% a 80%;Médio Alto;Maior que 50%;56,30;88,00;12,00;0,00;599,14;556,75;3,03;36,36;59,09;1,52;0,00
33049033;CE ZUMBI DOS PALMARES;RJ;Duque de Caxias;Estadual;Urbana;17;De 1 a 30 alunos;12;70,59;0;De 40% a 60%;Médio;Maior que 50%;72,70;70,20;21,40;8,40;;525,98;16,67;58,33;8,33;16,67;0,00
33049963;CE EMBAIXADOR RAUL FERNANDES;RJ;Duque de Caxias;Estadual;Urbana;108;Maior que 90 alunos;62;57,41;1;80% ou mais;Médio;Maior que 50%;65,60;74,90;14,00;11,10;579,41;523,93;16,13;41,94;41,94;0,00;0,00
33050430;CE PADRE ANCHIETA;RJ;Duque de Caxias;Estadual;Urbana;146;Maior que 90 alunos;82;56,16;1;De 60% a 80%;Médio Alto;Maior que 50%;66,70;83,70;11,90;4,40;580,91;526,98;12,20;48,78;39,02;0,00;0,00
33048932;CE HERBERT MOSES;RJ;Duque de Caxias;Estadual;Urbana;66;De 61 a 90 alunos;44;66,67;0;De 60% a 80%;Médio Alto;Até 50%;49,60;79,70;19,60;0,70;576,28;535,53;13,64;38,64;40,91;6,82;0,00
33048975;CE MIGUEL COUTO;RJ;Duque de Caxias;Estadual;Urbana;50;De 31 a 60 alunos;25;50,00;0;80% ou mais;Médio Alto;Maior que 50%;60,50;86,00;7,50;6,50;;508,32;16,00;56,00;28,00;0,00;0,00
33144281;INSTITUTO SOUZA MOTTA LTDA;RJ;Duque de Caxias;Privada;Urbana;19;De 1 a 30 alunos;16;84,21;0;De 60% a 80%;Sem informação;Até 50%;30,80;93,90;6,10;0,00;;585,77;0,00;18,75;75,00;6,25;0,00
33048355;ALFA- COLEGIO E CURSOS LIMITADA;RJ;Duque de Caxias;Privada;Urbana;135;Maior que 90 alunos;129;95,56;0;De 60% a 80%;Alto;Maior que 50%;69,10;94,20;5,20;0,60;689,65;620,91;0,78;10,85;55,04;33,33;0,00
33113912;COLEGIO FUTURO;RJ;Duque de Caxias;Privada;Urbana;228;Maior que 90 alunos;211;92,54;0;De 60% a 80%;Alto;Maior que 50%;80,90;97,30;2,70;0,00;681,63;597,09;0,95;15,17;69,19;13,74;0,95
33050813;CE MONTEIRO LOBATO;RJ;Duque de Caxias;Estadual;Urbana;69;De 61 a 90 alunos;35;50,72;0;De 60% a 80%;Médio;Maior que 50%;59,00;78,50;21,20;0,30;554,22;536,28;11,43;40,00;45,71;2,86;0,00
33049815;CE SANTO INACIO;RJ;Duque de Caxias;Estadual;Urbana;40;De 31 a 60 alunos;24;60,00;1;80% ou mais;Médio Alto;Maior que 50%;59,40;80,80;12,30;6,90;;533,48;8,33;41,67;50,00;0,00;0,00
33102708;ESC DO CENTRO DE ATIV DE DUQUE DE CAXIAS;RJ;Duque de Caxias;Privada;Urbana;30;De 1 a 30 alunos;23;76,67;0;80% ou mais;Alto;Maior que 50%;83,30;83,60;15,60;0,80;;579,59;0,00;26,09;73,91;0,00;0,00
33242216;CPII - CAMPUS DUQUE DE CAXIAS CP;RJ;Duque de Caxias;Federal;Urbana;233;Maior que 90 alunos;227;97,42;0;80% ou mais;Alto;Maior que 50%;88,10;87,90;10,50;1,60;731,74;668,00;0,00;0,88;28,63;68,72;1,76
33048452;CE AURA BARRETO;RJ;Duque de Caxias;Estadual;Urbana;107;Maior que 90 alunos;58;54,21;2;80% ou mais;Médio Alto;Até 50%;35,60;87,30;6,60;6,10;579,03;539,54;6,90;53,45;37,93;1,72;0,00
33049807;CE FREI HENRIQUE DE COIMBRA;RJ;Duque de Caxias;Estadual;Urbana;59;De 31 a 60 alunos;41;69,49;2;De 60% a 80%;Médio Alto;Maior que 50%;67,90;82,80;14,00;3,20;568,98;546,07;4,88;41,46;53,66;0,00;0,00
33050805;CE HERVALINA DINIZ PIRES;RJ;Duque de Caxias;Estadual;Urbana;24;De 1 a 30 alunos;18;75,00;0;80% ou mais;Médio;Maior que 50%;84,10;92,70;2,10;5,20;;551,63;5,56;27,78;66,67;0,00;0,00
33162158;ESCOLA TECNICA ESTADUAL IMBARIE;RJ;Duque de Caxias;Estadual;Urbana;120;Maior que 90 alunos;107;89,17;0;80% ou mais;Sem informação;Maior que 50%;71,10;;;;627,92;572,95;2,80;25,23;68,22;3,74;0,00
33387206;COLEGIO DE APLICACAO PROF JOSE DE SOUZA HERDY - UNIDADE SANTA CRUZ DA SERRA;RJ;Duque de Caxias;Privada;Urbana;74;De 61 a 90 alunos;57;77,03;0;De 60% a 80%;Alto;Maior que 50%;60,00;94,40;5,20;0,40;642,69;599,25;1,75;17,54;63,16;17,54;0,00
33048959;CE LIA MARCIA GONCALVES PANARO;RJ;Duque de Caxias;Estadual;Urbana;190;Maior que 90 alunos;140;73,68;0;De 40% a 60%;Médio Alto;Maior que 50%;74,70;85,00;10,20;4,80;625,00;549,61;5,71;39,29;53,57;1,43;0,00
33038023;CIEP 289 CECILIO BARBOSA DA PAIXAO;RJ;Engenheiro Paulo de Frontin;Estadual;Urbana;19;De 1 a 30 alunos;16;84,21;0;80% ou mais;Médio;Até 50%;44,40;100,00;0,00;0,00;;550,97;0,00;31,25;68,75;0,00;0,00
33038040;CE JOAO KOPKE;RJ;Engenheiro Paulo de Frontin;Estadual;Urbana;154;Maior que 90 alunos;105;68,18;0;80% ou mais;Médio Alto;Maior que 50%;57,10;98,70;1,30;0,00;611,07;551,59;6,67;36,19;55,24;1,90;0,00
33051097;CE ALCINDO GUANABARA;RJ;Guapimirim;Estadual;Urbana;225;Maior que 90 alunos;147;65,33;2;80% ou mais;Médio;Maior que 50%;86,40;91,90;3,70;4,40;630,83;547,11;5,44;40,14;51,70;2,72;0,00
33206201;CENTRO EDUCACIONAL IMPERIAL;RJ;Guapimirim;Privada;Urbana;16;De 1 a 30 alunos;16;100,00;0;De 60% a 80%;Alto;Maior que 50%;71,40;80,30;19,70;0,00;;630,37;0,00;6,25;68,75;25,00;0,00
33051127;CE CORTUME CARIOCA;RJ;Guapimirim;Estadual;Rural;35;De 31 a 60 alunos;23;65,71;0;De 60% a 80%;Médio Alto;Maior que 50%;80,40;91,10;8,50;0,40;;534,27;21,74;34,78;43,48;0,00;0,00
33051100;CE PROFESSORA ALVINA VALERIO DA SILVA;RJ;Guapimirim;Estadual;Urbana;75;De 61 a 90 alunos;53;70,67;4;80% ou mais;Médio;Maior que 50%;90,30;93,90;4,00;2,10;588,64;542,99;11,32;39,62;45,28;3,77;0,00
33028591;COLEGIO CENECISTA IGUABA;RJ;Iguaba Grande;Privada;Urbana;12;De 1 a 30 alunos;12;100,00;0;80% ou mais;Alto;Até 50%;43,20;100,00;0,00;0,00;;587,37;8,33;16,67;58,33;16,67;0,00
33028605;CE DOUTOR FRANCISCO DE PAULA PARANHOS;RJ;Iguaba Grande;Estadual;Urbana;183;Maior que 90 alunos;121;66,12;6;De 60% a 80%;Médio;Maior que 50%;80,40;78,70;19,30;2,00;614,84;537,24;6,61;51,24;39,67;2,48;0,00
33132690;JD ESCOLA ESTRELINHA MAGICA - INST GENARIA VIANA;RJ;Iguaba Grande;Privada;Urbana;24;De 1 a 30 alunos;20;83,33;0;De 60% a 80%;Médio Alto;Maior que 50%;65,00;99,00;1,00;0,00;;560,60;5,00;35,00;55,00;5,00;0,00
33028583;CIEP 457 DOUTOR JOSE ELIAS MELLO DOS SANTOS;RJ;Iguaba Grande;Estadual;Urbana;41;De 31 a 60 alunos;25;60,98;0;De 60% a 80%;Médio;Maior que 50%;74,20;75,50;19,30;5,20;;526,22;24,00;36,00;40,00;0,00;0,00
33051348;COLEGIO CENECISTA ALBERTO TORRES;RJ;Itaboraí;Privada;Urbana;19;De 1 a 30 alunos;15;78,95;0;80% ou mais;Alto;Maior que 50%;70,00;80,50;19,50;0,00;;609,05;0,00;0,00;80,00;20,00;0,00
33098808;CIEP 426 EDUARDO RIBEIRO DE CARVALHO;RJ;Itaboraí;Estadual;Rural;28;De 1 a 30 alunos;19;67,86;1;80% ou mais;Médio;Maior que 50%;64,70;75,50;18,40;6,10;;562,73;0,00;36,84;63,16;0,00;0,00
33051852;EDUCANDARIO IZAIAS CONCEICAO DE SOUZA;RJ;Itaboraí;Privada;Urbana;13;De 1 a 30 alunos;11;84,62;0;80% ou mais;Médio Alto;Maior que 50%;82,90;95,00;5,00;0,00;;611,22;0,00;9,09;63,64;27,27;0,00
33098930;CENTRO EDUCACIONAL ALVES GALVAO;RJ;Itaboraí;Privada;Urbana;19;De 1 a 30 alunos;11;57,89;0;80% ou mais;Alto;Até 50%;38,50;87,90;12,10;0,00;;537,85;9,09;63,64;9,09;18,18;0,00
33098980;CENTRO EDUC SANMARTIN PEREZ;RJ;Itaboraí;Privada;Urbana;16;De 1 a 30 alunos;16;100,00;0;80% ou mais;Médio Alto;Até 50%;31,30;87,10;12,90;0,00;;596,91;0,00;12,50;75,00;12,50;0,00
33097054;CIEP 308 PASCOAL CARLOS MAGNO;RJ;Itaboraí;Estadual;Urbana;133;Maior que 90 alunos;77;57,89;0;80% ou mais;Médio;Maior que 50%;67,20;77,90;13,00;9,10;592,05;534,64;6,49;49,35;42,86;1,30;0,00
33051518;CE SALVADOR DE MENDONCA;RJ;Itaboraí;Estadual;Urbana;101;Maior que 90 alunos;77;76,24;0;De 60% a 80%;Médio Alto;Maior que 50%;71,10;82,40;15,30;2,30;615,04;551,89;9,09;35,06;53,25;2,60;0,00
33051828;CENTRO EDUC MANILHENSE;RJ;Itaboraí;Privada;Rural;27;De 1 a 30 alunos;22;81,48;0;80% ou mais;Alto;Maior que 50%;70,70;91,70;8,30;0,00;;601,25;0,00;22,73;68,18;9,09;0,00
33157383;COLEGIO ADVENTISTA DE ITABORAI;RJ;Itaboraí;Privada;Urbana;24;De 1 a 30 alunos;22;91,67;0;De 60% a 80%;Alto;Maior que 50%;65,50;86,80;13,20;0,00;;587,98;0,00;13,64;81,82;4,55;0,00
33051356;COLEGIO CENECISTA JOAQUIM MANOEL DE MACEDO;RJ;Itaboraí;Privada;Urbana;27;De 1 a 30 alunos;23;85,19;0;De 60% a 80%;Médio Alto;Maior que 50%;70,30;100,00;0,00;0,00;;565,61;8,70;17,39;73,91;0,00;0,00
33051747;CE LUCAS DA SILVA;RJ;Itaboraí;Estadual;Rural;20;De 1 a 30 alunos;13;65,00;4;De 60% a 80%;Médio;Maior que 50%;73,30;81,60;11,50;6,90;;538,99;7,69;38,46;38,46;15,38;0,00
33052255;CE JOVINA AMARAL DE OLIVEIRA;RJ;Itaboraí;Estadual;Rural;22;De 1 a 30 alunos;12;54,55;0;80% ou mais;Médio;Maior que 50%;57,80;80,00;12,90;7,10;;546,58;16,67;33,33;41,67;8,33;0,00
33051380;CE VISCONDE DE ITABORAI;RJ;Itaboraí;Estadual;Urbana;263;Maior que 90 alunos;185;70,34;4;De 60% a 80%;Médio;Maior que 50%;80,50;81,60;14,90;3,50;627,08;542,30;8,11;42,70;47,03;2,16;0,00
33098786;CIEP 453 DOUTOR MILTON RODRIGUES ROCHA;RJ;Itaboraí;Estadual;Urbana;168;Maior que 90 alunos;93;55,36;0;De 40% a 60%;Médio;Maior que 50%;82,20;77,10;14,60;8,30;592,23;529,26;11,83;49,46;38,71;0,00;0,00
33051330;CIEP 129 JOSE MARIA NANCI;RJ;Itaboraí;Estadual;Urbana;51;De 31 a 60 alunos;31;60,78;1;De 40% a 60%;Médio;Maior que 50%;71,20;75,10;15,30;9,60;537,93;532,44;16,13;35,48;45,16;3,23;0,00
33098794;CIEP 415 MIGUEL DE CERVANTES;RJ;Itaboraí;Estadual;Urbana;195;Maior que 90 alunos;119;61,03;1;De 60% a 80%;Médio;Maior que 50%;89,30;83,30;12,10;4,60;620,93;542,21;10,08;39,50;47,06;3,36;0,00
33051879;CE DOUTOR MOACYR MEIRELLES PADILHA;RJ;Itaboraí;Estadual;Urbana;179;Maior que 90 alunos;117;65,36;0;80% ou mais;Médio;Maior que 50%;81,90;85,00;8,60;6,40;609,20;547,13;5,13;42,74;51,28;0,85;0,00
33051844;CE HILKA DE ARAUJO PECANHA;RJ;Itaboraí;Estadual;Urbana;50;De 31 a 60 alunos;34;68,00;0;De 60% a 80%;Médio;Maior que 50%;79,80;83,10;16,00;0,90;542,49;529,78;8,82;52,94;38,24;0,00;0,00
33051321;CIEP 130 DOUTOR ELIAS DE MIRANDA SARAIVA;RJ;Itaboraí;Estadual;Urbana;234;Maior que 90 alunos;167;71,37;2;De 60% a 80%;Médio;Maior que 50%;76,30;75,70;18,00;6,30;619,64;533,12;16,17;37,13;44,91;1,80;0,00
33052069;CE PROFESSORA MARIA INOCENCIA FERREIRA;RJ;Itaboraí;Estadual;Urbana;78;De 61 a 90 alunos;47;60,26;0;80% ou mais;Médio;Maior que 50%;85,70;85,50;10,70;3,80;579,42;545,33;6,38;44,68;48,94;0,00;0,00
33098867;COLEGIO APROVACAO LTDA;RJ;Itaboraí;Privada;Urbana;70;De 61 a 90 alunos;67;95,71;0;80% ou mais;Alto;Maior que 50%;84,90;93,50;6,50;0,00;661,01;608,53;0,00;16,42;59,70;23,88;0,00
33159157;CENTRO CUTURAL MANILHA UNIDADE II;RJ;Itaboraí;Privada;Urbana;17;De 1 a 30 alunos;14;82,35;0;De 20% a 40%;Médio Alto;Maior que 50%;64,90;81,10;18,90;0,00;;593,00;0,00;7,14;85,71;7,14;0,00
33044899;CIEP 048 DJALMA MARANHAO;RJ;Itaguaí;Estadual;Urbana;99;Maior que 90 alunos;61;61,62;0;De 60% a 80%;Médio;Maior que 50%;60,10;83,30;12,90;3,80;594,65;550,30;4,92;44,26;45,90;4,92;0,00
33451257;CENTRO EDUCACIONAL CONGREGACIONAL;RJ;Itaguaí;Privada;Urbana;27;De 1 a 30 alunos;23;85,19;0;80% ou mais;Alto;Maior que 50%;85,10;93,30;5,30;1,40;;572,67;8,70;17,39;69,57;4,35;0,00
33044929;CE CLODOMIRO VASCONCELOS;RJ;Itaguaí;Estadual;Urbana;324;Maior que 90 alunos;199;61,42;0;De 60% a 80%;Médio;Até 50%;45,90;91,90;7,30;0,80;625,53;542,83;8,54;40,20;49,75;1,51;0,00
33149763;CENTRO DE EDUCACAO MODERNA;RJ;Itaguaí;Privada;Urbana;71;De 61 a 90 alunos;65;91,55;0;De 60% a 80%;Alto;Maior que 50%;64,40;84,40;15,60;0,00;617,84;572,87;1,54;27,69;63,08;7,69;0,00
33159653;ESCOLA TECNICA DO RIO DE JANEIRO - ETERJ ITAGUAI;RJ;Itaguaí;Privada;Urbana;90;De 61 a 90 alunos;61;67,78;0;80% ou mais;Alto;Maior que 50%;68,50;94,80;5,20;0,00;596,90;549,83;6,56;36,07;57,38;0,00;0,00
33044953;CE PROFESSOR NEY CIDADE PALMEIRO;RJ;Itaguaí;Estadual;Urbana;66;De 61 a 90 alunos;33;50,00;0;De 60% a 80%;Médio;Até 50%;35,70;75,80;16,80;7,40;544,32;532,59;12,12;42,42;42,42;3,03;0,00
33171793;COLEGIO-CURSO CELULA 1;RJ;Itaguaí;Privada;Urbana;35;De 31 a 60 alunos;33;94,29;0;Menos de 20%;Sem informação;Até 50%;50,00;92,90;5,90;1,20;628,30;619,48;0,00;12,12;63,64;24,24;0,00
33103437;UNIAO EDUC SUL FLUMINENSE;RJ;Itaguaí;Privada;Urbana;21;De 1 a 30 alunos;19;90,48;0;De 60% a 80%;Alto;Maior que 50%;68,50;76,20;23,80;0,00;;596,25;5,26;5,26;78,95;10,53;0,00
33045070;CE PIRANEMA;RJ;Itaguaí;Estadual;Rural;26;De 1 a 30 alunos;15;57,69;0;De 60% a 80%;Médio Alto;Maior que 50%;56,80;96,00;4,00;0,00;;546,37;6,67;46,67;46,67;0,00;0,00
33045062;CE JOSE MARIA DE BRITO;RJ;Itaguaí;Estadual;Urbana;200;Maior que 90 alunos;101;50,50;2;De 60% a 80%;Médio Alto;Maior que 50%;64,70;89,50;8,60;1,90;623,23;552,16;5,94;36,63;55,45;1,98;0,00
