CÓDIGO DA ENTIDADE;NOME DA ENTIDADE;SIGLA DA UF;NOME MUNICÍPIO;DEPENDÊNCIA ADMINISTRATIVA;LOCALIZACAO;NÚMERO DE ALUNOS NO CENSO;PORTE DA ESCOLA;NÚMERO DE PARTICIPANTES NO ENEM POR ESCOLA;TAXA DE PARTICIPAÇÃO;NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS;INDICADOR DE PERMANÊNCIA NA ESCOLA;INDICADOR DE NÍVEL SÓCIOECONOMICO;FAIXA - INDICADOR DE FORMAÇÃO DOCENTE;INDICADOR DE FORMAÇÃO DOCENTE;TAXA DE APROVAÇÃO;TAXA DE REPROVAÇÃO;TAXA DE ABANDONO;MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA;MÉDIA ESCOLA;Percentual alunos NÍVEL 1;Percentual alunos NÍVEL 2;Percentual alunos NÍVEL 3;Percentual alunos NÍVEL 4;Percentual alunos NÍVEL 5
11024968;EEEFM JUSCELINO KUBITSCHEK DE OLIVEIRA;RO;Alta Floresta D'Oeste;Estadual;Urbana;72;De 61 a 90 alunos;49;68,06;2;De 60% a 80%;Médio Alto;Maior que 50%;54,50;89,90;3,70;6,40;475,98;438,99;59,18;36,73;4,08;0,00;0,00
11025638;EEEFM PADRE EZEQUIEL RAMIN;RO;Alta Floresta D'Oeste;Estadual;Urbana;175;Maior que 90 alunos;102;58,29;0;80% ou mais;Médio;Até 50%;47,70;83,60;3,10;13,30;533,17;438,05;61,76;29,41;6,86;1,96;0,00
11006773;EEEFM CORA CORALINA;RO;Ariquemes;Estadual;Urbana;95;Maior que 90 alunos;52;54,74;0;De 60% a 80%;Médio;Maior que 50%;55,70;54,50;32,40;13,10;469,96;427,60;67,31;28,85;3,85;0,00;0,00
11108800;IFRO - CAMPUS ARIQUEMES;RO;Ariquemes;Federal;Rural;151;Maior que 90 alunos;119;78,81;1;80% ou mais;Médio;Maior que 50%;71,30;88,10;8,60;3,30;632,63;506,24;30,25;41,18;21,85;5,04;1,68
11007893;EEEFM RICARDO CANTANHEDE;RO;Ariquemes;Estadual;Urbana;367;Maior que 90 alunos;202;55,04;5;80% ou mais;Médio;Maior que 50%;53,50;78,80;10,70;10,50;548,90;435,18;61,88;30,69;7,43;0,00;0,00
11007656;COLEGIO DINAMICO EDUCACAO BASICA;RO;Ariquemes;Privada;Urbana;48;De 31 a 60 alunos;39;81,25;1;De 60% a 80%;Muito alto;Maior que 50%;65,40;94,80;4,10;1,10;644,66;590,97;20,51;17,95;25,64;23,08;12,82
11007885;EEEFM HEITOR VILLA LOBOS;RO;Ariquemes;Estadual;Urbana;259;Maior que 90 alunos;211;81,47;2;De 60% a 80%;Médio Alto;Maior que 50%;63,30;73,70;18,60;7,70;603,58;459,81;50,24;35,55;12,32;1,90;0,00
11006889;EEEFM ANISIO TEIXEIRA;RO;Ariquemes;Estadual;Urbana;60;De 31 a 60 alunos;30;50,00;0;De 60% a 80%;Médio;Maior que 50%;57,30;72,80;12,00;15,20;436,60;436,60;53,33;43,33;0,00;3,33;0,00
11034440;EEEFM JOSE DE ANCHIETA;RO;Cabixi;Estadual;Urbana;71;De 61 a 90 alunos;40;56,34;0;80% ou mais;Médio;Até 50%;42,20;78,20;10,40;11,40;458,51;432,68;65,00;22,50;12,50;0,00;0,00
11026324;ESCOLA DANIEL BERG;RO;Cacoal;Privada;Urbana;75;De 61 a 90 alunos;67;89,33;1;De 60% a 80%;Alto;Maior que 50%;58,80;93,10;5,40;1,50;660,34;539,32;26,87;32,84;17,91;17,91;4,48
11027290;EEBP ANTONIO SANCHEZ DE LARRAGOITI Y CURDUMI;RO;Cacoal;Privada;Urbana;52;De 31 a 60 alunos;50;96,15;0;80% ou mais;Médio;Até 50%;46,20;95,20;4,80;0,00;552,24;495,67;38,00;40,00;14,00;6,00;2,00
11026197;EEEFM CARLOS DRUMMOND DE ANDRADE;RO;Cacoal;Estadual;Urbana;144;Maior que 90 alunos;91;63,19;0;De 60% a 80%;Médio;Maior que 50%;58,70;78,90;4,20;16,90;507,53;431,08;59,34;36,26;2,20;2,20;0,00
11027355;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FAMILIA AGRICOLA PE EZEQUIEL RAMIN;RO;Cacoal;Privada;Rural;25;De 1 a 30 alunos;14;56,00;0;80% ou mais;Médio;Até 50%;33,30;100,00;0,00;0,00;;434,24;57,14;28,57;14,29;0,00;0,00
11026278;EEEFM CORA CORALINA;RO;Cacoal;Estadual;Urbana;232;Maior que 90 alunos;198;85,34;3;De 60% a 80%;Médio Alto;Maior que 50%;63,00;82,30;12,70;5,00;648,88;487,93;37,88;41,92;14,14;5,05;1,01
11109815;IFRO - CAMPUS CACOAL;RO;Cacoal;Federal;Urbana;30;De 1 a 30 alunos;29;96,67;0;80% ou mais;Médio;Maior que 50%;69,10;84,20;14,00;1,80;;530,99;27,59;24,14;37,93;10,34;0,00
11027401;EEEFM CELSO FERREIRA DA CUNHA;RO;Cacoal;Estadual;Urbana;27;De 1 a 30 alunos;21;77,78;1;80% ou mais;Médio;Maior que 50%;58,30;76,70;9,30;14,00;;422,99;66,67;28,57;4,76;0,00;0,00
11027347;EEEFM CLODOALDO NUNES DE ALMEIDA;RO;Cacoal;Estadual;Urbana;303;Maior que 90 alunos;158;52,15;7;De 20% a 40%;Médio Baixo;Maior que 50%;55,30;77,90;14,60;7,50;548,20;432,19;65,82;26,58;6,33;0,63;0,63
11025670;CENTRO EDUCACIONAL MEMORINA ROSA CAMPOS;RO;Cacoal;Privada;Urbana;37;De 31 a 60 alunos;34;91,89;0;80% ou mais;Muito alto;Maior que 50%;53,10;88,40;11,60;0,00;526,97;510,32;32,35;38,24;14,71;14,71;0,00
11046740;EEEM JOSINO BRITO;RO;Cacoal;Estadual;Urbana;149;Maior que 90 alunos;116;77,85;1;De 60% a 80%;Médio;Maior que 50%;63,90;76,30;11,70;12,00;563,16;461,40;47,41;39,66;10,34;2,59;0,00
11034998;EEEFM TANCREDO DE ALMEIDA NEVES;RO;Cerejeiras;Estadual;Urbana;139;Maior que 90 alunos;100;71,94;0;80% ou mais;Médio;Maior que 50%;58,70;72,80;21,50;5,70;539,03;448,01;56,00;33,00;10,00;1,00;0,00
11037016;IFRO - CAMPUS COLORADO DO OESTE;RO;Colorado do Oeste;Federal;Rural;132;Maior que 90 alunos;123;93,18;2;80% ou mais;Médio;Maior que 50%;85,80;86,50;13,50;0,00;666,33;524,56;25,20;34,15;27,64;10,57;2,44
11035960;EEEFM PAULO DE ASSIS RIBEIRO;RO;Colorado do Oeste;Estadual;Urbana;106;Maior que 90 alunos;81;76,42;0;De 60% a 80%;Médio Alto;Maior que 50%;59,30;90,10;6,90;3,00;526,43;443,64;56,79;33,33;9,88;0,00;0,00
11036397;EEEFM MARECHAL RONDON;RO;Corumbiara;Estadual;Rural;23;De 1 a 30 alunos;17;73,91;0;De 60% a 80%;Médio Baixo;Até 50%;50,00;80,90;7,40;11,70;;446,59;58,82;29,41;11,76;0,00;0,00
11036486;E E E F M DOUTOR OSWALDO PIANA;RO;Corumbiara;Estadual;Urbana;68;De 61 a 90 alunos;44;64,71;1;80% ou mais;Médio Baixo;Maior que 50%;54,20;78,50;11,00;10,50;462,65;425,87;70,45;18,18;9,09;2,27;0,00
11005823;EEEFM ANGELINA DOS ANJOS;RO;Costa Marques;Estadual;Urbana;81;De 61 a 90 alunos;45;55,56;0;80% ou mais;Médio;Até 50%;44,90;77,50;10,10;12,40;423,60;399,34;88,89;8,89;2,22;0,00;0,00
11038578;ESCOLA MONTEIRO LOBATO;RO;Espigão D'Oeste;Privada;Urbana;27;De 1 a 30 alunos;25;92,59;0;De 60% a 80%;Alto;Até 50%;39,50;98,70;1,30;0,00;;550,93;16,00;44,00;12,00;16,00;12,00
11027754;EEEFM JEAN PIAGET;RO;Espigão D'Oeste;Estadual;Urbana;58;De 31 a 60 alunos;41;70,69;1;De 60% a 80%;Médio;Maior que 50%;55,40;81,10;18,90;0,00;485,87;448,41;51,22;36,59;12,20;0,00;0,00
11028424;EEEFM 7 DE SETEMBRO;RO;Espigão D'Oeste;Estadual;Urbana;264;Maior que 90 alunos;188;71,21;4;80% ou mais;Médio Baixo;Maior que 50%;57,00;70,20;11,90;17,90;586,75;458,10;48,94;39,36;10,64;1,06;0,00
11006633;EEEFM ROCHA LEAL;RO;Guajará-Mirim;Estadual;Urbana;78;De 61 a 90 alunos;48;61,54;1;De 60% a 80%;Médio;Até 50%;31,40;89,20;2,70;8,10;451,15;415,54;77,08;18,75;4,17;0,00;0,00
11006684;IEE PAULO SALDANHA;RO;Guajará-Mirim;Estadual;Urbana;52;De 31 a 60 alunos;48;92,31;0;De 40% a 60%;Médio Alto;Até 50%;40,00;88,10;8,70;3,20;468,55;427,23;64,58;29,17;6,25;0,00;0,00
11006641;EEEFM SIMON BOLIVAR;RO;Guajará-Mirim;Estadual;Urbana;59;De 31 a 60 alunos;51;86,44;0;De 60% a 80%;Médio;Maior que 50%;56,20;74,70;15,00;10,30;460,80;421,68;70,59;25,49;3,92;0,00;0,00
11006595;EPEFM TOUFIA TANOUS BOUCHABKI;RO;Guajará-Mirim;Privada;Urbana;12;De 1 a 30 alunos;12;100,00;0;80% ou mais;Alto;Maior que 50%;52,40;92,70;7,30;0,00;;507,85;16,67;41,67;33,33;8,33;0,00
11006617;EEEFM IRMA MARIA CELESTE;RO;Guajará-Mirim;Estadual;Urbana;50;De 31 a 60 alunos;39;78,00;0;80% ou mais;Médio;Maior que 50%;55,80;67,80;30,00;2,20;446,29;425,66;69,23;28,21;2,56;0,00;0,00
11006706;CENTRO EDUCACIONAL INOVACAO;RO;Guajará-Mirim;Privada;Urbana;11;De 1 a 30 alunos;10;90,91;0;De 60% a 80%;Alto;Até 50%;30,80;100,00;0,00;0,00;;464,98;50,00;40,00;10,00;0,00;0,00
11005939;EEEFM ALKINDAR BRASIL DE AROUCA;RO;Guajará-Mirim;Estadual;Urbana;54;De 31 a 60 alunos;47;87,04;0;De 40% a 60%;Médio;Até 50%;47,00;80,80;19,20;0,00;475,71;435,35;61,70;31,91;6,38;0,00;0,00
11011661;EEEFM PROF DAYSE MARA DE OLIVEIRA MARTINS;RO;Jaru;Estadual;Urbana;39;De 31 a 60 alunos;25;64,10;0;80% ou mais;Médio;Até 50%;49,60;65,30;18,50;16,20;;445,97;68,00;12,00;20,00;0,00;0,00
11012994;EEEFM PLACIDO DE CASTRO;RO;Jaru;Estadual;Urbana;164;Maior que 90 alunos;103;62,80;2;De 60% a 80%;Médio Alto;Até 50%;45,10;79,00;13,60;7,40;533,91;445,30;57,28;36,89;4,85;0,97;0,00
11011491;EEEFM CAPITAO SILVIO DE FARIAS;RO;Jaru;Estadual;Urbana;167;Maior que 90 alunos;119;71,26;2;De 60% a 80%;Médio Alto;Maior que 50%;57,40;85,40;9,00;5,60;562,86;449,43;61,34;26,89;9,24;1,68;0,84
11012684;EEEFM RAIMUNDO CANTANHEDE;RO;Jaru;Estadual;Urbana;37;De 31 a 60 alunos;24;64,86;0;De 40% a 60%;Médio;Maior que 50%;54,70;60,20;19,90;19,90;;448,24;66,67;16,67;12,50;4,17;0,00
11040076;COOPERATIVA DE PROFISSIONAIS EM EDUCACAO;RO;Jaru;Privada;Urbana;14;De 1 a 30 alunos;12;85,71;0;80% ou mais;Alto;Até 50%;43,60;100,00;0,00;0,00;;454,13;58,33;16,67;25,00;0,00;0,00
11015667;EEEFM LAURO BENNO PREDIGER;RO;Ji-Paraná;Estadual;Urbana;23;De 1 a 30 alunos;15;65,22;0;De 60% a 80%;Médio;Até 50%;50,00;80,50;9,70;9,80;;440,64;66,67;26,67;6,67;0,00;0,00
11013141;CENTRO EDUCACIONAL SAO PAULO - CEDUSP;RO;Ji-Paraná;Privada;Urbana;26;De 1 a 30 alunos;19;73,08;0;De 60% a 80%;Muito alto;Maior que 50%;76,90;98,40;1,60;0,00;;485,22;42,11;31,58;21,05;5,26;0,00
11015144;EEEFM RIO URUPA;RO;Ji-Paraná;Estadual;Urbana;29;De 1 a 30 alunos;22;75,86;0;De 40% a 60%;Médio Alto;Até 50%;50,00;61,10;15,30;23,60;;438,00;63,64;27,27;9,09;0,00;0,00
11015608;EEEFM ALUIZIO FERREIRA;RO;Ji-Paraná;Estadual;Urbana;133;Maior que 90 alunos;83;62,41;2;De 60% a 80%;Médio;Maior que 50%;60,90;75,20;10,60;14,20;512,70;426,20;67,47;22,89;8,43;1,20;0,00
11014156;EEEFM JANETE CLAIR;RO;Ji-Paraná;Estadual;Urbana;53;De 31 a 60 alunos;30;56,60;0;80% ou mais;Médio;Maior que 50%;53,10;91,00;2,00;7,00;450,59;450,59;46,67;46,67;6,67;0,00;0,00
11015632;EEEFM JULIO GUERRA;RO;Ji-Paraná;Estadual;Urbana;87;De 61 a 90 alunos;63;72,41;2;De 60% a 80%;Médio Alto;Até 50%;43,00;65,50;21,40;13,10;517,17;446,87;60,32;23,81;14,29;1,59;0,00
11015616;EEEFM CEL JORGE TEIXEIRA DE OLIVEIRA;RO;Ji-Paraná;Estadual;Rural;32;De 31 a 60 alunos;28;87,50;1;80% ou mais;Médio Baixo;Até 50%;47,20;92,90;3,60;3,50;;432,43;60,71;28,57;10,71;0,00;0,00
11013737;COLEGIO ADVENTISTA DE JI-PARANA;RO;Ji-Paraná;Privada;Urbana;28;De 1 a 30 alunos;21;75,00;0;Menos de 20%;Alto;Até 50%;38,50;95,40;4,60;0,00;;522,86;38,10;23,81;23,81;14,29;0,00
11106808;IFRO - CAMPUS JI-PARANA;RO;Ji-Paraná;Federal;Urbana;152;Maior que 90 alunos;131;86,18;0;80% ou mais;Médio Alto;Maior que 50%;81,80;91,80;7,60;0,60;658,05;520,19;25,19;39,69;22,90;10,69;1,53
11015624;EEEFM GONCALVES DIAS;RO;Ji-Paraná;Estadual;Urbana;94;Maior que 90 alunos;80;85,11;0;De 60% a 80%;Médio Alto;Maior que 50%;65,40;87,40;11,70;0,90;550,65;452,38;56,25;28,75;13,75;1,25;0,00
11015683;EEEFM PROF JOSE FRANCISCO DOS SANTOS;RO;Ji-Paraná;Estadual;Urbana;48;De 31 a 60 alunos;33;68,75;0;De 40% a 60%;Médio;Maior que 50%;56,20;67,80;8,70;23,50;454,43;445,38;60,61;33,33;6,06;0,00;0,00
11014431;EEEFM MARCOS BISPO SILVA;RO;Ji-Paraná;Estadual;Urbana;102;Maior que 90 alunos;65;63,73;0;De 60% a 80%;Médio;Maior que 50%;58,80;70,40;13,50;16,10;531,16;454,46;49,23;35,38;13,85;1,54;0,00
11015500;EEEFM TUPA;RO;Ji-Paraná;Estadual;Rural;19;De 1 a 30 alunos;14;73,68;0;De 60% a 80%;Médio;Maior que 50%;54,50;89,70;3,40;6,90;;455,07;64,29;21,43;14,29;0,00;0,00
11047208;E E E M JOVEM GONCALVES VILELA;RO;Ji-Paraná;Estadual;Urbana;230;Maior que 90 alunos;206;89,57;0;De 60% a 80%;Médio Alto;Maior que 50%;52,70;82,40;12,90;4,70;648,50;473,82;47,57;34,95;10,68;5,83;0,97
11008008;EEEFM ALBERTO NEPOMUCENO;RO;Machadinho D'Oeste;Estadual;Urbana;39;De 31 a 60 alunos;29;74,36;0;Menos de 20%;Médio Alto;Até 50%;36,00;88,90;10,50;0,60;;445,21;48,28;41,38;10,34;0,00;0,00
11049022;COLEGIO DRUMMOND;RO;Machadinho D'Oeste;Privada;Urbana;11;De 1 a 30 alunos;10;90,91;0;De 60% a 80%;Sem informação;Até 50%;29,70;100,00;0,00;0,00;;477,09;30,00;50,00;10,00;10,00;0,00
11009080;EEEFM JOAQUIM PEREIRA DA ROCHA;RO;Machadinho D'Oeste;Estadual;Urbana;102;Maior que 90 alunos;61;59,80;0;De 60% a 80%;Médio Baixo;Até 50%;48,90;70,20;17,60;12,20;493,96;441,78;60,66;31,15;8,20;0,00;0,00
11022221;EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA;RO;Nova Brasilândia D'Oeste;Estadual;Urbana;176;Maior que 90 alunos;117;66,48;1;80% ou mais;Médio Baixo;Maior que 50%;63,00;62,60;16,30;21,10;596,77;465,78;52,99;29,91;11,97;5,13;0,00
11016248;COLEGIO UNEOURO;RO;Ouro Preto do Oeste;Privada;Urbana;12;De 1 a 30 alunos;11;91,67;0;80% ou mais;Muito alto;Até 50%;46,20;100,00;0,00;0,00;;500,13;36,36;27,27;27,27;9,09;0,00
11016507;EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA;RO;Ouro Preto do Oeste;Estadual;Urbana;22;De 1 a 30 alunos;17;77,27;0;De 60% a 80%;Médio;Até 50%;44,40;81,50;18,50;0,00;;431,70;52,94;47,06;0,00;0,00;0,00
11017775;EEEFM 28 DE NOVEMBRO;RO;Ouro Preto do Oeste;Estadual;Urbana;97;Maior que 90 alunos;67;69,07;1;De 60% a 80%;Médio;Maior que 50%;70,00;56,00;26,60;17,40;550,08;473,70;49,25;29,85;16,42;4,48;0,00
11017791;EEEFM JOAQUIM DE LIMA AVELINO;RO;Ouro Preto do Oeste;Estadual;Urbana;76;De 61 a 90 alunos;58;76,32;2;De 60% a 80%;Médio Alto;Maior que 50%;72,00;78,00;16,00;6,00;531,88;465,41;48,28;34,48;13,79;1,72;1,72
11017201;EEEFM MONTEIRO LOBATO;RO;Ouro Preto do Oeste;Estadual;Urbana;25;De 1 a 30 alunos;21;84,00;0;De 40% a 60%;Médio;Maior que 50%;56,40;84,30;12,40;3,30;;433,15;61,90;38,10;0,00;0,00;0,00
11048956;ESCOLA ESTADUAL DE EDUCACAO BASICA E PROFISSIONAL ABAITARA;RO;Pimenta Bueno;Estadual;Rural;57;De 31 a 60 alunos;46;80,70;0;Menos de 20%;Sem informação;Maior que 50%;63,90;90,80;9,20;0,00;476,52;438,14;63,04;26,09;10,87;0,00;0,00
11033070;EEEFM RAIMUNDO EUCLIDES BARBOSA;RO;Pimenta Bueno;Estadual;Urbana;135;Maior que 90 alunos;87;64,44;0;80% ou mais;Médio;Maior que 50%;59,20;78,00;11,50;10,50;562,89;461,94;51,72;32,18;13,79;2,30;0,00
11032260;EEEFM MARECHAL CORDEIRO DE FARIAS;RO;Pimenta Bueno;Estadual;Urbana;189;Maior que 90 alunos;123;65,08;8;De 60% a 80%;Médio;Maior que 50%;59,90;82,00;5,20;12,80;531,17;432,85;65,04;27,64;7,32;0,00;0,00
11031433;CENTRO EDUCACIONAL PROFESSOR PAULO FREIRE;RO;Pimenta Bueno;Privada;Urbana;32;De 31 a 60 alunos;30;93,75;4;80% ou mais;Muito alto;Maior que 50%;53,80;100,00;0,00;0,00;528,46;528,46;26,67;43,33;13,33;13,33;3,33
11038063;EEEFM ULISSES GUIMARAES;RO;Porto Velho;Estadual;Urbana;68;De 61 a 90 alunos;37;54,41;0;80% ou mais;Médio;Maior que 50%;53,10;67,10;4,00;28,90;436,24;416,94;75,68;21,62;0,00;2,70;0,00
11048638;ESCOLA ANISIO TEIXEIRA;RO;Porto Velho;Estadual;Urbana;36;De 31 a 60 alunos;33;91,67;0;De 40% a 60%;Sem informação;Maior que 50%;69,20;86,70;8,90;4,40;475,46;462,65;39,39;48,48;12,12;0,00;0,00
11040629;EEEFM JAYME PEIXOTO DE ALENCAR;RO;Porto Velho;Estadual;Rural;57;De 31 a 60 alunos;39;68,42;0;De 60% a 80%;Médio;Maior que 50%;54,30;84,10;9,50;6,40;459,59;437,22;58,97;38,46;2,56;0,00;0,00
11000058;CENTRO DE ENSINO CLASSE A;RO;Porto Velho;Privada;Urbana;137;Maior que 90 alunos;130;94,89;0;De 60% a 80%;Muito alto;Maior que 50%;67,50;96,10;3,90;0,00;768,63;627,66;7,69;17,69;30,77;30,77;13,08
11002018;EEEFM PROF FLORA CALHEIROS COTRIN;RO;Porto Velho;Estadual;Urbana;87;De 61 a 90 alunos;57;65,52;0;80% ou mais;Médio;Maior que 50%;58,00;62,90;14,70;22,40;454,23;409,78;80,70;15,79;3,51;0,00;0,00
11000856;EEEFM PROFESSOR DANIEL NERI DA SILVA;RO;Porto Velho;Estadual;Urbana;72;De 61 a 90 alunos;57;79,17;0;De 60% a 80%;Médio Alto;Maior que 50%;68,30;78,70;18,80;2,50;489,79;438,82;63,16;28,07;8,77;0,00;0,00
11003065;IEE CARMELA DUTRA;RO;Porto Velho;Estadual;Urbana;289;Maior que 90 alunos;243;84,08;3;De 40% a 60%;Médio Alto;Maior que 50%;50,60;86,40;4,40;9,20;582,99;446,17;55,97;34,16;9,47;0,41;0,00
11000171;CENTRO EDUCACIONAL MOJUCA;RO;Porto Velho;Privada;Urbana;20;De 1 a 30 alunos;17;85,00;1;De 60% a 80%;Alto;Maior que 50%;58,30;94,60;5,40;0,00;;459,72;52,94;35,29;11,76;0,00;0,00
11000678;EEEFM BRASILIA;RO;Porto Velho;Estadual;Urbana;33;De 31 a 60 alunos;24;72,73;0;De 60% a 80%;Médio Alto;Até 50%;48,30;81,60;11,40;7,00;;446,60;54,17;33,33;12,50;0,00;0,00
11043857;COLEGIO CLASSE A;RO;Porto Velho;Privada;Urbana;42;De 31 a 60 alunos;42;100,00;0;80% ou mais;Muito alto;Maior que 50%;75,00;90,70;9,30;0,00;664,41;602,39;14,29;26,19;21,43;26,19;11,90
11040688;EPEFM TERRA NOVA;RO;Porto Velho;Privada;Urbana;41;De 31 a 60 alunos;39;95,12;0;De 40% a 60%;Muito alto;Maior que 50%;74,40;83,30;15,70;1,00;498,15;468,38;41,03;38,46;17,95;2,56;0,00
11003413;EEEFM GENERAL OSORIO;RO;Porto Velho;Estadual;Rural;39;De 31 a 60 alunos;20;51,28;0;80% ou mais;Médio Baixo;Até 50%;40,00;80,90;6,90;12,20;;385,17;90,00;10,00;0,00;0,00;0,00
11000317;EEEFM JOSE OTINO DE FREITAS;RO;Porto Velho;Estadual;Urbana;44;De 31 a 60 alunos;38;86,36;0;De 60% a 80%;Médio Alto;Maior que 50%;73,90;73,90;22,20;3,90;480,78;456,92;52,63;42,11;5,26;0,00;0,00
11001283;EEEFM JOHN KENNEDY;RO;Porto Velho;Estadual;Urbana;28;De 1 a 30 alunos;25;89,29;0;De 40% a 60%;Médio Alto;Maior que 50%;75,50;59,90;39,00;1,10;;455,35;56,00;28,00;8,00;4,00;4,00
11000260;COLEGIO TIRADENTES DA POLICIA MILITAR DO ESTADO DE RONDONIA EEEFM TIRADENTES;RO;Porto Velho;Estadual;Urbana;97;Maior que 90 alunos;96;98,97;0;80% ou mais;Alto;Maior que 50%;53,60;89,20;10,80;0,00;590,58;492,85;30,21;47,92;15,63;6,25;0,00
11002255;E E E F M SAO LUIZ;RO;Porto Velho;Estadual;Urbana;23;De 1 a 30 alunos;20;86,96;4;De 60% a 80%;Médio;Até 50%;46,20;49,40;49,00;1,60;;414,95;70,00;30,00;0,00;0,00;0,00
11001119;EEEFM GOV ARAUJO LIMA;RO;Porto Velho;Estadual;Urbana;27;De 1 a 30 alunos;24;88,89;0;De 40% a 60%;Médio Alto;Maior que 50%;61,70;73,70;22,80;3,50;;423,70;66,67;20,83;12,50;0,00;0,00
11000252;CENTRO EDUCACIONAL OBJETIVO - UNIDADE JARDIM AMERICA;RO;Porto Velho;Privada;Urbana;26;De 1 a 30 alunos;23;88,46;0;De 40% a 60%;Muito alto;Maior que 50%;72,70;84,50;13,10;2,40;;528,93;26,09;34,78;17,39;17,39;4,35
11003090;INSTITUTO MARIA AUXILIADORA;RO;Porto Velho;Privada;Urbana;23;De 1 a 30 alunos;22;95,65;0;De 60% a 80%;Alto;Maior que 50%;60,50;91,60;8,40;0,00;;445,70;54,55;40,91;0,00;4,55;0,00
11000937;EEEFM DR OSVALDO PIANA;RO;Porto Velho;Estadual;Urbana;30;De 1 a 30 alunos;18;60,00;0;80% ou mais;Médio;Maior que 50%;66,70;79,30;5,30;15,40;;427,48;66,67;27,78;5,56;0,00;0,00
11000597;EEEFM BELA VISTA;RO;Porto Velho;Estadual;Urbana;24;De 1 a 30 alunos;21;87,50;0;De 60% a 80%;Médio Alto;Maior que 50%;63,30;64,90;35,10;0,00;;411,69;76,19;23,81;0,00;0,00;0,00
11040793;EEEB PROF JOAO BENTO DA COSTA;RO;Porto Velho;Estadual;Urbana;662;Maior que 90 alunos;618;93,35;0;De 40% a 60%;Médio;Maior que 50%;60,00;70,50;18,10;11,40;727,76;484,05;40,61;37,06;16,02;5,18;1,13
11001135;EEEFM GOV PETRONIO BARCELOS;RO;Porto Velho;Estadual;Urbana;31;De 31 a 60 alunos;30;96,77;2;De 60% a 80%;Médio Alto;Maior que 50%;61,50;72,30;27,70;0,00;464,22;464,22;40,00;46,67;10,00;3,33;0,00
11002514;EEEFM PROF ORLANDO FREIRE;RO;Porto Velho;Estadual;Urbana;81;De 61 a 90 alunos;54;66,67;0;De 60% a 80%;Médio Alto;Maior que 50%;62,60;66,10;17,50;16,40;481,56;439,32;59,26;33,33;7,41;0,00;0,00
11037474;CENTRO DE ENSINO MINEIRO;RO;Porto Velho;Privada;Urbana;28;De 1 a 30 alunos;24;85,71;0;De 60% a 80%;Muito alto;Maior que 50%;64,30;95,40;4,60;0,00;;514,28;29,17;25,00;37,50;8,33;0,00
11000384;EEEFM 4 DE JANEIRO;RO;Porto Velho;Estadual;Urbana;75;De 61 a 90 alunos;59;78,67;1;De 60% a 80%;Médio Alto;Maior que 50%;62,90;54,90;44,80;0,30;467,23;417,62;72,88;22,03;5,08;0,00;0,00
11049430;COLEGIO TIRADENTES DA POLICIA MILITAR II UNIDADE JACI PARANA CTPMII;RO;Porto Velho;Estadual;Urbana;48;De 31 a 60 alunos;33;68,75;0;Menos de 20%;Sem informação;Maior que 50%;65,90;75,40;13,20;11,40;431,07;422,32;69,70;24,24;6,06;0,00;0,00
11109807;IFRO - CAMPUS PORTO VELHO CALAMA;RO;Porto Velho;Federal;Urbana;190;Maior que 90 alunos;144;75,79;0;80% ou mais;Médio Alto;Maior que 50%;70,50;85,40;11,20;3,40;659,59;503,82;31,25;40,28;17,36;9,72;1,39
11002506;EEEFM MARECHAL CASTELO BRANCO;RO;Porto Velho;Estadual;Urbana;67;De 61 a 90 alunos;62;92,54;0;De 60% a 80%;Médio Alto;Maior que 50%;61,70;55,60;24,00;20,40;527,04;458,63;53,23;29,03;16,13;1,61;0,00
11002549;EEEFM RIO BRANCO;RO;Porto Velho;Estadual;Urbana;41;De 31 a 60 alunos;35;85,37;0;De 60% a 80%;Médio Alto;Maior que 50%;65,90;39,50;60,20;0,30;439,55;425,21;57,14;34,29;8,57;0,00;0,00
11001305;EEEFM JORGE TEIXEIRA DE OLIVEIRA;RO;Porto Velho;Estadual;Urbana;31;De 31 a 60 alunos;17;54,84;0;80% ou mais;Médio;Maior que 50%;64,10;55,20;24,10;20,70;;424,42;70,59;23,53;5,88;0,00;0,00
11002468;EEEFM BARAO DO SOLIMOES;RO;Porto Velho;Estadual;Urbana;41;De 31 a 60 alunos;38;92,68;1;De 60% a 80%;Médio Alto;Até 50%;34,30;82,80;17,20;0,00;507,79;477,28;52,63;31,58;2,63;7,89;5,26
11049073;COLEGIO OBJETIVO MAIS;RO;Porto Velho;Privada;Urbana;17;De 1 a 30 alunos;17;100,00;0;Menos de 20%;Muito alto;Maior que 50%;72,70;100,00;0,00;0,00;;676,44;5,88;11,76;23,53;29,41;29,41
11002123;EEEFM RISOLETA NEVES;RO;Porto Velho;Estadual;Urbana;95;Maior que 90 alunos;70;73,68;0;De 40% a 60%;Médio;Maior que 50%;63,80;58,50;18,70;22,80;488,51;428,41;65,71;28,57;4,29;1,43;0,00
