CÓDIGO DA ENTIDADE;NOME DA ENTIDADE;SIGLA DA UF;NOME MUNICÍPIO;DEPENDÊNCIA ADMINISTRATIVA;LOCALIZACAO;NÚMERO DE ALUNOS NO CENSO;PORTE DA ESCOLA;NÚMERO DE PARTICIPANTES NO ENEM POR ESCOLA;TAXA DE PARTICIPAÇÃO;NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS;INDICADOR DE PERMANÊNCIA NA ESCOLA;INDICADOR DE NÍVEL SÓCIOECONOMICO;FAIXA - INDICADOR DE FORMAÇÃO DOCENTE;INDICADOR DE FORMAÇÃO DOCENTE;TAXA DE APROVAÇÃO;TAXA DE REPROVAÇÃO;TAXA DE ABANDONO;MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA;MÉDIA ESCOLA;Percentual alunos NÍVEL 1;Percentual alunos NÍVEL 2;Percentual alunos NÍVEL 3;Percentual alunos NÍVEL 4;Percentual alunos NÍVEL 5
11024968;EEEFM JUSCELINO KUBITSCHEK DE OLIVEIRA;RO;Alta Floresta D'Oeste;Estadual;Urbana;72;De 61 a 90 alunos;49;68.06;2;De 60% a 80%;Médio Alto;Maior que 50%;54.50;89.90;3.70;6.40;492.11;456.58;38.78;59.18;2.04;0.00;0.00
11025638;EEEFM PADRE EZEQUIEL RAMIN;RO;Alta Floresta D'Oeste;Estadual;Urbana;175;Maior que 90 alunos;102;58.29;0;80% ou mais;Médio;Até 50%;47.70;83.60;3.10;13.30;523.79;453.24;49.02;46.08;4.90;0.00;0.00
11006773;EEEFM CORA CORALINA;RO;Ariquemes;Estadual;Urbana;95;Maior que 90 alunos;52;54.74;0;De 60% a 80%;Médio;Maior que 50%;55.70;54.50;32.40;13.10;501.23;459.27;44.23;44.23;11.54;0.00;0.00
11108800;IFRO - CAMPUS ARIQUEMES;RO;Ariquemes;Federal;Rural;151;Maior que 90 alunos;119;78.81;1;80% ou mais;Médio;Maior que 50%;71.30;88.10;8.60;3.30;565.24;496.18;20.17;62.18;17.65;0.00;0.00
11007893;EEEFM RICARDO CANTANHEDE;RO;Ariquemes;Estadual;Urbana;367;Maior que 90 alunos;202;55.04;5;80% ou mais;Médio;Maior que 50%;53.50;78.80;10.70;10.50;547.57;457.17;49.01;45.05;5.94;0.00;0.00
11007656;COLEGIO DINAMICO EDUCACAO BASICA;RO;Ariquemes;Privada;Urbana;48;De 31 a 60 alunos;39;81.25;1;De 60% a 80%;Muito alto;Maior que 50%;65.40;94.80;4.10;1.10;566.82;538.73;7.69;46.15;38.46;7.69;0.00
11007885;EEEFM HEITOR VILLA LOBOS;RO;Ariquemes;Estadual;Urbana;259;Maior que 90 alunos;211;81.47;2;De 60% a 80%;Médio Alto;Maior que 50%;63.30;73.70;18.60;7.70;567.53;475.49;34.60;55.92;9.00;0.47;0.00
11006889;EEEFM ANISIO TEIXEIRA;RO;Ariquemes;Estadual;Urbana;60;De 31 a 60 alunos;30;50.00;0;De 60% a 80%;Médio;Maior que 50%;57.30;72.80;12.00;15.20;450.72;450.72;50.00;43.33;6.67;0.00;0.00
11034440;EEEFM JOSE DE ANCHIETA;RO;Cabixi;Estadual;Urbana;71;De 61 a 90 alunos;40;56.34;0;80% ou mais;Médio;Até 50%;42.20;78.20;10.40;11.40;495.53;469.29;40.00;50.00;10.00;0.00;0.00
11026324;ESCOLA DANIEL BERG;RO;Cacoal;Privada;Urbana;75;De 61 a 90 alunos;67;89.33;1;De 60% a 80%;Alto;Maior que 50%;58.80;93.10;5.40;1.50;583.08;522.23;11.94;52.24;34.33;1.49;0.00
11027290;EEBP ANTONIO SANCHEZ DE LARRAGOITI Y CURDUMI;RO;Cacoal;Privada;Urbana;52;De 31 a 60 alunos;50;96.15;0;80% ou mais;Médio;Até 50%;46.20;95.20;4.80;0.00;527.39;482.98;34.00;50.00;16.00;0.00;0.00
11026197;EEEFM CARLOS DRUMMOND DE ANDRADE;RO;Cacoal;Estadual;Urbana;144;Maior que 90 alunos;91;63.19;0;De 60% a 80%;Médio;Maior que 50%;58.70;78.90;4.20;16.90;513.73;451.64;51.65;46.15;2.20;0.00;0.00
11027355;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FAMILIA AGRICOLA PE EZEQUIEL RAMIN;RO;Cacoal;Privada;Rural;25;De 1 a 30 alunos;14;56.00;0;80% ou mais;Médio;Até 50%;33.30;100.00;0.00;0.00;;486.69;21.43;71.43;0.00;7.14;0.00
11026278;EEEFM CORA CORALINA;RO;Cacoal;Estadual;Urbana;232;Maior que 90 alunos;198;85.34;3;De 60% a 80%;Médio Alto;Maior que 50%;63.00;82.30;12.70;5.00;580.70;483.37;30.30;54.55;15.15;0.00;0.00
11109815;IFRO - CAMPUS CACOAL;RO;Cacoal;Federal;Urbana;30;De 1 a 30 alunos;29;96.67;0;80% ou mais;Médio;Maior que 50%;69.10;84.20;14.00;1.80;;515.50;10.34;58.62;31.03;0.00;0.00
11027401;EEEFM CELSO FERREIRA DA CUNHA;RO;Cacoal;Estadual;Urbana;27;De 1 a 30 alunos;21;77.78;1;80% ou mais;Médio;Maior que 50%;58.30;76.70;9.30;14.00;;450.41;52.38;42.86;4.76;0.00;0.00
11027347;EEEFM CLODOALDO NUNES DE ALMEIDA;RO;Cacoal;Estadual;Urbana;303;Maior que 90 alunos;158;52.15;7;De 20% a 40%;Médio Baixo;Maior que 50%;55.30;77.90;14.60;7.50;535.28;454.12;45.57;48.73;5.06;0.63;0.00
11025670;CENTRO EDUCACIONAL MEMORINA ROSA CAMPOS;RO;Cacoal;Privada;Urbana;37;De 31 a 60 alunos;34;91.89;0;80% ou mais;Muito alto;Maior que 50%;53.10;88.40;11.60;0.00;506.13;493.39;29.41;58.82;11.76;0.00;0.00
11046740;EEEM JOSINO BRITO;RO;Cacoal;Estadual;Urbana;149;Maior que 90 alunos;116;77.85;1;De 60% a 80%;Médio;Maior que 50%;63.90;76.30;11.70;12.00;549.23;471.95;38.79;50.86;10.34;0.00;0.00
11034998;EEEFM TANCREDO DE ALMEIDA NEVES;RO;Cerejeiras;Estadual;Urbana;139;Maior que 90 alunos;100;71.94;0;80% ou mais;Médio;Maior que 50%;58.70;72.80;21.50;5.70;545.88;471.70;40.00;48.00;12.00;0.00;0.00
11037016;IFRO - CAMPUS COLORADO DO OESTE;RO;Colorado do Oeste;Federal;Rural;132;Maior que 90 alunos;123;93.18;2;80% ou mais;Médio;Maior que 50%;85.80;86.50;13.50;0.00;602.77;530.07;10.57;51.22;34.96;3.25;0.00
11035960;EEEFM PAULO DE ASSIS RIBEIRO;RO;Colorado do Oeste;Estadual;Urbana;106;Maior que 90 alunos;81;76.42;0;De 60% a 80%;Médio Alto;Maior que 50%;59.30;90.10;6.90;3.00;518.26;461.80;45.68;48.15;6.17;0.00;0.00
11036397;EEEFM MARECHAL RONDON;RO;Corumbiara;Estadual;Rural;23;De 1 a 30 alunos;17;73.91;0;De 60% a 80%;Médio Baixo;Até 50%;50.00;80.90;7.40;11.70;;462.11;52.94;47.06;0.00;0.00;0.00
11036486;E E E F M DOUTOR OSWALDO PIANA;RO;Corumbiara;Estadual;Urbana;68;De 61 a 90 alunos;44;64.71;1;80% ou mais;Médio Baixo;Maior que 50%;54.20;78.50;11.00;10.50;464.84;438.60;56.82;43.18;0.00;0.00;0.00
11005823;EEEFM ANGELINA DOS ANJOS;RO;Costa Marques;Estadual;Urbana;81;De 61 a 90 alunos;45;55.56;0;80% ou mais;Médio;Até 50%;44.90;77.50;10.10;12.40;462.23;434.48;64.44;33.33;2.22;0.00;0.00
11038578;ESCOLA MONTEIRO LOBATO;RO;Espigão D'Oeste;Privada;Urbana;27;De 1 a 30 alunos;25;92.59;0;De 60% a 80%;Alto;Até 50%;39.50;98.70;1.30;0.00;;519.98;20.00;40.00;40.00;0.00;0.00
11027754;EEEFM JEAN PIAGET;RO;Espigão D'Oeste;Estadual;Urbana;58;De 31 a 60 alunos;41;70.69;1;De 60% a 80%;Médio;Maior que 50%;55.40;81.10;18.90;0.00;472.22;449.91;56.10;36.59;7.32;0.00;0.00
11028424;EEEFM 7 DE SETEMBRO;RO;Espigão D'Oeste;Estadual;Urbana;264;Maior que 90 alunos;188;71.21;4;80% ou mais;Médio Baixo;Maior que 50%;57.00;70.20;11.90;17.90;555.84;468.56;42.02;49.47;8.51;0.00;0.00
11006633;EEEFM ROCHA LEAL;RO;Guajará-Mirim;Estadual;Urbana;78;De 61 a 90 alunos;48;61.54;1;De 60% a 80%;Médio;Até 50%;31.40;89.20;2.70;8.10;478.46;443.69;58.33;35.42;6.25;0.00;0.00
11006684;IEE PAULO SALDANHA;RO;Guajará-Mirim;Estadual;Urbana;52;De 31 a 60 alunos;48;92.31;0;De 40% a 60%;Médio Alto;Até 50%;40.00;88.10;8.70;3.20;480.16;442.99;52.08;43.75;4.17;0.00;0.00
11006641;EEEFM SIMON BOLIVAR;RO;Guajará-Mirim;Estadual;Urbana;59;De 31 a 60 alunos;51;86.44;0;De 60% a 80%;Médio;Maior que 50%;56.20;74.70;15.00;10.30;486.14;455.75;43.14;54.90;1.96;0.00;0.00
11006595;EPEFM TOUFIA TANOUS BOUCHABKI;RO;Guajará-Mirim;Privada;Urbana;12;De 1 a 30 alunos;12;100.00;0;80% ou mais;Alto;Maior que 50%;52.40;92.70;7.30;0.00;;497.77;16.67;83.33;0.00;0.00;0.00
11006617;EEEFM IRMA MARIA CELESTE;RO;Guajará-Mirim;Estadual;Urbana;50;De 31 a 60 alunos;39;78.00;0;80% ou mais;Médio;Maior que 50%;55.80;67.80;30.00;2.20;453.49;436.64;64.10;33.33;2.56;0.00;0.00
11006706;CENTRO EDUCACIONAL INOVACAO;RO;Guajará-Mirim;Privada;Urbana;11;De 1 a 30 alunos;10;90.91;0;De 60% a 80%;Alto;Até 50%;30.80;100.00;0.00;0.00;;464.71;50.00;40.00;10.00;0.00;0.00
11005939;EEEFM ALKINDAR BRASIL DE AROUCA;RO;Guajará-Mirim;Estadual;Urbana;54;De 31 a 60 alunos;47;87.04;0;De 40% a 60%;Médio;Até 50%;47.00;80.80;19.20;0.00;491.52;457.83;44.68;46.81;8.51;0.00;0.00
11011661;EEEFM PROF DAYSE MARA DE OLIVEIRA MARTINS;RO;Jaru;Estadual;Urbana;39;De 31 a 60 alunos;25;64.10;0;80% ou mais;Médio;Até 50%;49.60;65.30;18.50;16.20;;487.67;36.00;48.00;16.00;0.00;0.00
11012994;EEEFM PLACIDO DE CASTRO;RO;Jaru;Estadual;Urbana;164;Maior que 90 alunos;103;62.80;2;De 60% a 80%;Médio Alto;Até 50%;45.10;79.00;13.60;7.40;528.60;458.56;44.66;48.54;6.80;0.00;0.00
11011491;EEEFM CAPITAO SILVIO DE FARIAS;RO;Jaru;Estadual;Urbana;167;Maior que 90 alunos;119;71.26;2;De 60% a 80%;Médio Alto;Maior que 50%;57.40;85.40;9.00;5.60;546.63;470.34;39.50;50.42;10.08;0.00;0.00
11012684;EEEFM RAIMUNDO CANTANHEDE;RO;Jaru;Estadual;Urbana;37;De 31 a 60 alunos;24;64.86;0;De 40% a 60%;Médio;Maior que 50%;54.70;60.20;19.90;19.90;;464.87;45.83;50.00;0.00;4.17;0.00
11040076;COOPERATIVA DE PROFISSIONAIS EM EDUCACAO;RO;Jaru;Privada;Urbana;14;De 1 a 30 alunos;12;85.71;0;80% ou mais;Alto;Até 50%;43.60;100.00;0.00;0.00;;462.66;25.00;75.00;0.00;0.00;0.00
11015667;EEEFM LAURO BENNO PREDIGER;RO;Ji-Paraná;Estadual;Urbana;23;De 1 a 30 alunos;15;65.22;0;De 60% a 80%;Médio;Até 50%;50.00;80.50;9.70;9.80;;444.49;60.00;40.00;0.00;0.00;0.00
11013141;CENTRO EDUCACIONAL SAO PAULO - CEDUSP;RO;Ji-Paraná;Privada;Urbana;26;De 1 a 30 alunos;19;73.08;0;De 60% a 80%;Muito alto;Maior que 50%;76.90;98.40;1.60;0.00;;500.02;21.05;47.37;31.58;0.00;0.00
11015144;EEEFM RIO URUPA;RO;Ji-Paraná;Estadual;Urbana;29;De 1 a 30 alunos;22;75.86;0;De 40% a 60%;Médio Alto;Até 50%;50.00;61.10;15.30;23.60;;461.21;36.36;63.64;0.00;0.00;0.00
11015608;EEEFM ALUIZIO FERREIRA;RO;Ji-Paraná;Estadual;Urbana;133;Maior que 90 alunos;83;62.41;2;De 60% a 80%;Médio;Maior que 50%;60.90;75.20;10.60;14.20;520.62;452.30;50.60;43.37;6.02;0.00;0.00
11014156;EEEFM JANETE CLAIR;RO;Ji-Paraná;Estadual;Urbana;53;De 31 a 60 alunos;30;56.60;0;80% ou mais;Médio;Maior que 50%;53.10;91.00;2.00;7.00;449.76;449.76;56.67;40.00;3.33;0.00;0.00
11015632;EEEFM JULIO GUERRA;RO;Ji-Paraná;Estadual;Urbana;87;De 61 a 90 alunos;63;72.41;2;De 60% a 80%;Médio Alto;Até 50%;43.00;65.50;21.40;13.10;512.65;461.45;49.21;39.68;11.11;0.00;0.00
11015616;EEEFM CEL JORGE TEIXEIRA DE OLIVEIRA;RO;Ji-Paraná;Estadual;Rural;32;De 31 a 60 alunos;28;87.50;1;80% ou mais;Médio Baixo;Até 50%;47.20;92.90;3.60;3.50;;460.73;42.86;50.00;7.14;0.00;0.00
11013737;COLEGIO ADVENTISTA DE JI-PARANA;RO;Ji-Paraná;Privada;Urbana;28;De 1 a 30 alunos;21;75.00;0;Menos de 20%;Alto;Até 50%;38.50;95.40;4.60;0.00;;512.90;19.05;42.86;38.10;0.00;0.00
11106808;IFRO - CAMPUS JI-PARANA;RO;Ji-Paraná;Federal;Urbana;152;Maior que 90 alunos;131;86.18;0;80% ou mais;Médio Alto;Maior que 50%;81.80;91.80;7.60;0.60;591.33;516.40;16.79;49.62;32.82;0.76;0.00
11015624;EEEFM GONCALVES DIAS;RO;Ji-Paraná;Estadual;Urbana;94;Maior que 90 alunos;80;85.11;0;De 60% a 80%;Médio Alto;Maior que 50%;65.40;87.40;11.70;0.90;543.41;486.64;25.00;60.00;15.00;0.00;0.00
11015683;EEEFM PROF JOSE FRANCISCO DOS SANTOS;RO;Ji-Paraná;Estadual;Urbana;48;De 31 a 60 alunos;33;68.75;0;De 40% a 60%;Médio;Maior que 50%;56.20;67.80;8.70;23.50;460.68;450.93;45.45;54.55;0.00;0.00;0.00
11014431;EEEFM MARCOS BISPO SILVA;RO;Ji-Paraná;Estadual;Urbana;102;Maior que 90 alunos;65;63.73;0;De 60% a 80%;Médio;Maior que 50%;58.80;70.40;13.50;16.10;504.53;450.07;56.92;36.92;6.15;0.00;0.00
11015500;EEEFM TUPA;RO;Ji-Paraná;Estadual;Rural;19;De 1 a 30 alunos;14;73.68;0;De 60% a 80%;Médio;Maior que 50%;54.50;89.70;3.40;6.90;;451.49;50.00;50.00;0.00;0.00;0.00
11047208;E E E M JOVEM GONCALVES VILELA;RO;Ji-Paraná;Estadual;Urbana;230;Maior que 90 alunos;206;89.57;0;De 60% a 80%;Médio Alto;Maior que 50%;52.70;82.40;12.90;4.70;562.93;473.76;36.89;54.37;8.74;0.00;0.00
11008008;EEEFM ALBERTO NEPOMUCENO;RO;Machadinho D'Oeste;Estadual;Urbana;39;De 31 a 60 alunos;29;74.36;0;Menos de 20%;Médio Alto;Até 50%;36.00;88.90;10.50;0.60;;476.54;31.03;58.62;10.34;0.00;0.00
11049022;COLEGIO DRUMMOND;RO;Machadinho D'Oeste;Privada;Urbana;11;De 1 a 30 alunos;10;90.91;0;De 60% a 80%;Sem informação;Até 50%;29.70;100.00;0.00;0.00;;506.12;20.00;60.00;20.00;0.00;0.00
11009080;EEEFM JOAQUIM PEREIRA DA ROCHA;RO;Machadinho D'Oeste;Estadual;Urbana;102;Maior que 90 alunos;61;59.80;0;De 60% a 80%;Médio Baixo;Até 50%;48.90;70.20;17.60;12.20;512.16;469.98;32.79;60.66;6.56;0.00;0.00
11022221;EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA;RO;Nova Brasilândia D'Oeste;Estadual;Urbana;176;Maior que 90 alunos;117;66.48;1;80% ou mais;Médio Baixo;Maior que 50%;63.00;62.60;16.30;21.10;542.51;466.81;40.17;52.14;7.69;0.00;0.00
11016248;COLEGIO UNEOURO;RO;Ouro Preto do Oeste;Privada;Urbana;12;De 1 a 30 alunos;11;91.67;0;80% ou mais;Muito alto;Até 50%;46.20;100.00;0.00;0.00;;507.30;9.09;63.64;27.27;0.00;0.00
11016507;EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA;RO;Ouro Preto do Oeste;Estadual;Urbana;22;De 1 a 30 alunos;17;77.27;0;De 60% a 80%;Médio;Até 50%;44.40;81.50;18.50;0.00;;426.35;64.71;35.29;0.00;0.00;0.00
11017775;EEEFM 28 DE NOVEMBRO;RO;Ouro Preto do Oeste;Estadual;Urbana;97;Maior que 90 alunos;67;69.07;1;De 60% a 80%;Médio;Maior que 50%;70.00;56.00;26.60;17.40;520.69;471.11;34.33;55.22;10.45;0.00;0.00
11017791;EEEFM JOAQUIM DE LIMA AVELINO;RO;Ouro Preto do Oeste;Estadual;Urbana;76;De 61 a 90 alunos;58;76.32;2;De 60% a 80%;Médio Alto;Maior que 50%;72.00;78.00;16.00;6.00;528.12;474.76;37.93;44.83;15.52;1.72;0.00
11017201;EEEFM MONTEIRO LOBATO;RO;Ouro Preto do Oeste;Estadual;Urbana;25;De 1 a 30 alunos;21;84.00;0;De 40% a 60%;Médio;Maior que 50%;56.40;84.30;12.40;3.30;;464.30;47.62;42.86;9.52;0.00;0.00
11048956;ESCOLA ESTADUAL DE EDUCACAO BASICA E PROFISSIONAL ABAITARA;RO;Pimenta Bueno;Estadual;Rural;57;De 31 a 60 alunos;46;80.70;0;Menos de 20%;Sem informação;Maior que 50%;63.90;90.80;9.20;0.00;491.86;464.18;45.65;50.00;4.35;0.00;0.00
11033070;EEEFM RAIMUNDO EUCLIDES BARBOSA;RO;Pimenta Bueno;Estadual;Urbana;135;Maior que 90 alunos;87;64.44;0;80% ou mais;Médio;Maior que 50%;59.20;78.00;11.50;10.50;543.56;479.30;34.48;56.32;9.20;0.00;0.00
11032260;EEEFM MARECHAL CORDEIRO DE FARIAS;RO;Pimenta Bueno;Estadual;Urbana;189;Maior que 90 alunos;123;65.08;8;De 60% a 80%;Médio;Maior que 50%;59.90;82.00;5.20;12.80;548.84;467.32;43.09;47.15;8.94;0.81;0.00
11031433;CENTRO EDUCACIONAL PROFESSOR PAULO FREIRE;RO;Pimenta Bueno;Privada;Urbana;32;De 31 a 60 alunos;30;93.75;4;80% ou mais;Muito alto;Maior que 50%;53.80;100.00;0.00;0.00;505.79;505.79;23.33;53.33;20.00;3.33;0.00
11038063;EEEFM ULISSES GUIMARAES;RO;Porto Velho;Estadual;Urbana;68;De 61 a 90 alunos;37;54.41;0;80% ou mais;Médio;Maior que 50%;53.10;67.10;4.00;28.90;462.84;446.07;59.46;32.43;8.11;0.00;0.00
11048638;ESCOLA ANISIO TEIXEIRA;RO;Porto Velho;Estadual;Urbana;36;De 31 a 60 alunos;33;91.67;0;De 40% a 60%;Sem informação;Maior que 50%;69.20;86.70;8.90;4.40;485.33;476.38;39.39;48.48;12.12;0.00;0.00
11040629;EEEFM JAYME PEIXOTO DE ALENCAR;RO;Porto Velho;Estadual;Rural;57;De 31 a 60 alunos;39;68.42;0;De 60% a 80%;Médio;Maior que 50%;54.30;84.10;9.50;6.40;452.74;436.48;66.67;33.33;0.00;0.00;0.00
11000058;CENTRO DE ENSINO CLASSE A;RO;Porto Velho;Privada;Urbana;137;Maior que 90 alunos;130;94.89;0;De 60% a 80%;Muito alto;Maior que 50%;67.50;96.10;3.90;0.00;662.91;591.64;2.31;15.38;68.46;13.08;0.77
11002018;EEEFM PROF FLORA CALHEIROS COTRIN;RO;Porto Velho;Estadual;Urbana;87;De 61 a 90 alunos;57;65.52;0;80% ou mais;Médio;Maior que 50%;58.00;62.90;14.70;22.40;486.56;447.91;57.89;36.84;5.26;0.00;0.00
11000856;EEEFM PROFESSOR DANIEL NERI DA SILVA;RO;Porto Velho;Estadual;Urbana;72;De 61 a 90 alunos;57;79.17;0;De 60% a 80%;Médio Alto;Maior que 50%;68.30;78.70;18.80;2.50;494.64;452.59;56.14;40.35;3.51;0.00;0.00
11003065;IEE CARMELA DUTRA;RO;Porto Velho;Estadual;Urbana;289;Maior que 90 alunos;243;84.08;3;De 40% a 60%;Médio Alto;Maior que 50%;50.60;86.40;4.40;9.20;556.77;462.29;42.80;50.62;6.58;0.00;0.00
11000171;CENTRO EDUCACIONAL MOJUCA;RO;Porto Velho;Privada;Urbana;20;De 1 a 30 alunos;17;85.00;1;De 60% a 80%;Alto;Maior que 50%;58.30;94.60;5.40;0.00;;458.46;52.94;35.29;11.76;0.00;0.00
11000678;EEEFM BRASILIA;RO;Porto Velho;Estadual;Urbana;33;De 31 a 60 alunos;24;72.73;0;De 60% a 80%;Médio Alto;Até 50%;48.30;81.60;11.40;7.00;;472.76;25.00;62.50;12.50;0.00;0.00
11043857;COLEGIO CLASSE A;RO;Porto Velho;Privada;Urbana;42;De 31 a 60 alunos;42;100.00;0;80% ou mais;Muito alto;Maior que 50%;75.00;90.70;9.30;0.00;602.00;569.40;4.76;23.81;69.05;2.38;0.00
11040688;EPEFM TERRA NOVA;RO;Porto Velho;Privada;Urbana;41;De 31 a 60 alunos;39;95.12;0;De 40% a 60%;Muito alto;Maior que 50%;74.40;83.30;15.70;1.00;517.09;493.41;25.64;51.28;23.08;0.00;0.00
11003413;EEEFM GENERAL OSORIO;RO;Porto Velho;Estadual;Rural;39;De 31 a 60 alunos;20;51.28;0;80% ou mais;Médio Baixo;Até 50%;40.00;80.90;6.90;12.20;;427.30;65.00;35.00;0.00;0.00;0.00
11000317;EEEFM JOSE OTINO DE FREITAS;RO;Porto Velho;Estadual;Urbana;44;De 31 a 60 alunos;38;86.36;0;De 60% a 80%;Médio Alto;Maior que 50%;73.90;73.90;22.20;3.90;507.08;484.43;39.47;39.47;21.05;0.00;0.00
11001283;EEEFM JOHN KENNEDY;RO;Porto Velho;Estadual;Urbana;28;De 1 a 30 alunos;25;89.29;0;De 40% a 60%;Médio Alto;Maior que 50%;75.50;59.90;39.00;1.10;;478.66;40.00;48.00;8.00;4.00;0.00
11000260;COLEGIO TIRADENTES DA POLICIA MILITAR DO ESTADO DE RONDONIA EEEFM TIRADENTES;RO;Porto Velho;Estadual;Urbana;97;Maior que 90 alunos;96;98.97;0;80% ou mais;Alto;Maior que 50%;53.60;89.20;10.80;0.00;573.17;505.77;18.75;62.50;17.71;1.04;0.00
11002255;E E E F M SAO LUIZ;RO;Porto Velho;Estadual;Urbana;23;De 1 a 30 alunos;20;86.96;4;De 60% a 80%;Médio;Até 50%;46.20;49.40;49.00;1.60;;463.45;35.00;60.00;5.00;0.00;0.00
11001119;EEEFM GOV ARAUJO LIMA;RO;Porto Velho;Estadual;Urbana;27;De 1 a 30 alunos;24;88.89;0;De 40% a 60%;Médio Alto;Maior que 50%;61.70;73.70;22.80;3.50;;443.52;50.00;50.00;0.00;0.00;0.00
11000252;CENTRO EDUCACIONAL OBJETIVO - UNIDADE JARDIM AMERICA;RO;Porto Velho;Privada;Urbana;26;De 1 a 30 alunos;23;88.46;0;De 40% a 60%;Muito alto;Maior que 50%;72.70;84.50;13.10;2.40;;523.38;13.04;39.13;43.48;4.35;0.00
11003090;INSTITUTO MARIA AUXILIADORA;RO;Porto Velho;Privada;Urbana;23;De 1 a 30 alunos;22;95.65;0;De 60% a 80%;Alto;Maior que 50%;60.50;91.60;8.40;0.00;;454.62;54.55;40.91;4.55;0.00;0.00
11000937;EEEFM DR OSVALDO PIANA;RO;Porto Velho;Estadual;Urbana;30;De 1 a 30 alunos;18;60.00;0;80% ou mais;Médio;Maior que 50%;66.70;79.30;5.30;15.40;;426.87;61.11;38.89;0.00;0.00;0.00
11000597;EEEFM BELA VISTA;RO;Porto Velho;Estadual;Urbana;24;De 1 a 30 alunos;21;87.50;0;De 60% a 80%;Médio Alto;Maior que 50%;63.30;64.90;35.10;0.00;;468.48;47.62;47.62;4.76;0.00;0.00
11040793;EEEB PROF JOAO BENTO DA COSTA;RO;Porto Velho;Estadual;Urbana;662;Maior que 90 alunos;618;93.35;0;De 40% a 60%;Médio;Maior que 50%;60.00;70.50;18.10;11.40;628.23;487.04;29.94;54.85;14.08;1.13;0.00
11001135;EEEFM GOV PETRONIO BARCELOS;RO;Porto Velho;Estadual;Urbana;31;De 31 a 60 alunos;30;96.77;2;De 60% a 80%;Médio Alto;Maior que 50%;61.50;72.30;27.70;0.00;470.84;470.84;23.33;76.67;0.00;0.00;0.00
11002514;EEEFM PROF ORLANDO FREIRE;RO;Porto Velho;Estadual;Urbana;81;De 61 a 90 alunos;54;66.67;0;De 60% a 80%;Médio Alto;Maior que 50%;62.60;66.10;17.50;16.40;480.14;443.49;59.26;37.04;3.70;0.00;0.00
11037474;CENTRO DE ENSINO MINEIRO;RO;Porto Velho;Privada;Urbana;28;De 1 a 30 alunos;24;85.71;0;De 60% a 80%;Muito alto;Maior que 50%;64.30;95.40;4.60;0.00;;500.15;25.00;50.00;25.00;0.00;0.00
11000384;EEEFM 4 DE JANEIRO;RO;Porto Velho;Estadual;Urbana;75;De 61 a 90 alunos;59;78.67;1;De 60% a 80%;Médio Alto;Maior que 50%;62.90;54.90;44.80;0.30;490.17;450.47;49.15;49.15;1.69;0.00;0.00
11049430;COLEGIO TIRADENTES DA POLICIA MILITAR II UNIDADE JACI PARANA CTPMII;RO;Porto Velho;Estadual;Urbana;48;De 31 a 60 alunos;33;68.75;0;Menos de 20%;Sem informação;Maior que 50%;65.90;75.40;13.20;11.40;457.57;450.33;57.58;39.39;3.03;0.00;0.00
11109807;IFRO - CAMPUS PORTO VELHO CALAMA;RO;Porto Velho;Federal;Urbana;190;Maior que 90 alunos;144;75.79;0;80% ou mais;Médio Alto;Maior que 50%;70.50;85.40;11.20;3.40;590.35;507.14;17.36;55.56;27.08;0.00;0.00
11002506;EEEFM MARECHAL CASTELO BRANCO;RO;Porto Velho;Estadual;Urbana;67;De 61 a 90 alunos;62;92.54;0;De 60% a 80%;Médio Alto;Maior que 50%;61.70;55.60;24.00;20.40;508.74;463.75;40.32;53.23;6.45;0.00;0.00
11002549;EEEFM RIO BRANCO;RO;Porto Velho;Estadual;Urbana;41;De 31 a 60 alunos;35;85.37;0;De 60% a 80%;Médio Alto;Maior que 50%;65.90;39.50;60.20;0.30;467.10;454.46;42.86;54.29;2.86;0.00;0.00
11001305;EEEFM JORGE TEIXEIRA DE OLIVEIRA;RO;Porto Velho;Estadual;Urbana;31;De 31 a 60 alunos;17;54.84;0;80% ou mais;Médio;Maior que 50%;64.10;55.20;24.10;20.70;;434.98;70.59;29.41;0.00;0.00;0.00
11002468;EEEFM BARAO DO SOLIMOES;RO;Porto Velho;Estadual;Urbana;41;De 31 a 60 alunos;38;92.68;1;De 60% a 80%;Médio Alto;Até 50%;34.30;82.80;17.20;0.00;496.08;474.17;34.21;52.63;13.16;0.00;0.00
11049073;COLEGIO OBJETIVO MAIS;RO;Porto Velho;Privada;Urbana;17;De 1 a 30 alunos;17;100.00;0;Menos de 20%;Muito alto;Maior que 50%;72.70;100.00;0.00;0.00;;646.89;0.00;5.88;35.29;58.82;0.00
11002123;EEEFM RISOLETA NEVES;RO;Porto Velho;Estadual;Urbana;95;Maior que 90 alunos;70;73.68;0;De 40% a 60%;Médio;Maior que 50%;63.80;58.50;18.70;22.80;488.70;443.22;55.71;44.29;0.00;0.00;0.00
