CÓDIGO DA ENTIDADE;NOME DA ENTIDADE;SIGLA DA UF;NOME MUNICÍPIO;DEPENDÊNCIA ADMINISTRATIVA;LOCALIZACAO;NÚMERO DE ALUNOS NO CENSO;PORTE DA ESCOLA;NÚMERO DE PARTICIPANTES NO ENEM POR ESCOLA;TAXA DE PARTICIPAÇÃO;NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS;INDICADOR DE PERMANÊNCIA NA ESCOLA;INDICADOR DE NÍVEL SÓCIOECONOMICO;FAIXA - INDICADOR DE FORMAÇÃO DOCENTE;INDICADOR DE FORMAÇÃO DOCENTE;TAXA DE APROVAÇÃO;TAXA DE REPROVAÇÃO;TAXA DE ABANDONO;MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA;MÉDIA ESCOLA;Percentual alunos NÍVEL 1;Percentual alunos NÍVEL 2;Percentual alunos NÍVEL 3;Percentual alunos NÍVEL 4;Percentual alunos NÍVEL 5
21378258;EFA POR ALTERNANCIA M MONTEIRO DE LAGO DO JUNCO;MA;Lago do Junco;Privada;Rural;23;De 1 a 30 alunos;14;60.87;0;80% ou mais;Baixo;Até 50%;25.00;95.70;4.30;0.00;;452.86;50.00;50.00;0.00;0.00;0.00
21104220;CE HOSANO GOMES FERREIRA II;MA;Lago dos Rodrigues;Estadual;Urbana;100;Maior que 90 alunos;56;56.00;0;80% ou mais;Baixo;Até 50%;42.20;82.00;11.10;6.90;558.00;466.43;58.93;25.00;14.29;1.79;0.00
21258236;CE HOSANO GOMES FERREIRA I - ANEXO I;MA;Lago dos Rodrigues;Estadual;Rural;31;De 31 a 60 alunos;20;64.52;0;De 60% a 80%;Muito Baixo;Até 50%;41.70;89.50;10.50;0.00;;453.00;70.00;20.00;5.00;5.00;0.00
21105383;CE NEWTON BELLO;MA;Lima Campos;Estadual;Urbana;121;Maior que 90 alunos;65;53.72;3;80% ou mais;Baixo;Até 50%;38.90;89.70;2.40;7.90;564.00;468.00;55.38;30.77;13.85;0.00;0.00
21187703;CE PAULO FREIRE;MA;Loreto;Estadual;Urbana;117;Maior que 90 alunos;60;51.28;3;80% ou mais;Médio Baixo;Até 50%;32.30;92.60;1.40;6.00;600.67;495.00;51.67;30.00;11.67;5.00;1.67
21251320;CE PREFEITO NETO CARVALHO;MA;Magalhães de Almeida;Estadual;Urbana;88;De 61 a 90 alunos;45;51.14;0;80% ou mais;Baixo;Até 50%;44.40;87.40;9.90;2.70;589.33;527.11;40.00;28.89;22.22;8.89;0.00
21339422;CE PREF NETO CARVALHO ANEXO I - MELANCIAS;MA;Magalhães de Almeida;Estadual;Rural;21;De 1 a 30 alunos;11;52.38;0;De 60% a 80%;Sem informação;Até 50%;38.90;86.80;4.40;8.80;;454.55;72.73;18.18;0.00;9.09;0.00
21359202;CE ANICETO MARIANO COSTA;MA;Matinha;Estadual;Urbana;130;Maior que 90 alunos;77;59.23;0;80% ou mais;Baixo;Maior que 50%;56.70;100.00;0.00;0.00;554.67;410.39;70.13;22.08;5.19;2.60;0.00
21161321;CE JOAO PAULO I;MA;Matões;Estadual;Urbana;208;Maior que 90 alunos;117;56.25;0;De 60% a 80%;Baixo;Maior que 50%;60.00;74.10;12.50;13.40;602.67;463.08;61.54;24.79;12.82;0.00;0.85
21007322;UI DUQUE DE CAXIAS;MA;Mirinzal;Estadual;Urbana;39;De 31 a 60 alunos;28;71.79;1;80% ou mais;Médio;Até 50%;31.90;84.40;13.40;2.20;;564.04;21.43;46.43;21.43;7.14;3.57
21099049;CE PARSONDAS DE CARVALHO;MA;Montes Altos;Estadual;Urbana;66;De 61 a 90 alunos;44;66.67;0;80% ou mais;Baixo;Até 50%;44.40;78.90;15.70;5.40;542.67;490.00;47.73;36.36;15.91;0.00;0.00
21060290;CE MAJOR ERICO GOMES BRAGA;MA;Nina Rodrigues;Estadual;Urbana;65;De 61 a 90 alunos;39;60.00;0;80% ou mais;Médio Baixo;Até 50%;44.40;95.00;2.80;2.20;539.33;481.54;41.03;48.72;5.13;5.13;0.00
21083762;CE TEREZINHA ALVES ROCHA;MA;Nova Olinda do Maranhão;Estadual;Urbana;180;Maior que 90 alunos;100;55.56;1;80% ou mais;Baixo;Até 50%;40.70;82.70;10.20;7.10;597.33;493.00;44.00;45.00;9.00;2.00;0.00
21105901;CE MARCO MACIEL;MA;Olho d'Água das Cunhãs;Estadual;Urbana;119;Maior que 90 alunos;66;55.46;0;De 60% a 80%;Médio Baixo;Maior que 50%;52.80;87.70;7.40;4.90;590.00;481.21;51.52;28.79;16.67;1.52;1.52
21240329;CENTRO DE ENSINO INTEGRADO PROF VIEIRA E FILHOS;MA;Paço do Lumiar;Privada;Rural;16;De 1 a 30 alunos;14;87.50;0;De 40% a 60%;Médio Alto;Até 50%;46.90;90.60;9.40;0.00;;517.14;28.57;35.71;28.57;0.00;7.14
21007519;CENTRO EDUCACIONAL SAO FRANCISCO DE ASSIS;MA;Paço do Lumiar;Privada;Rural;53;De 31 a 60 alunos;46;86.79;0;De 60% a 80%;Médio Alto;Maior que 50%;53.80;98.10;1.90;0.00;600.00;530.00;36.96;28.26;28.26;6.52;0.00
21008604;UI PROF MACHADINHO;MA;Paço do Lumiar;Estadual;Urbana;83;De 61 a 90 alunos;50;60.24;0;80% ou mais;Médio Baixo;Maior que 50%;56.40;92.00;2.10;5.90;544.67;469.60;56.00;30.00;14.00;0.00;0.00
21008299;CE PIRES COLLINS;MA;Paço do Lumiar;Estadual;Rural;45;De 31 a 60 alunos;29;64.44;0;De 60% a 80%;Médio Baixo;Maior que 50%;58.90;88.10;4.50;7.40;;450.34;62.07;17.24;20.69;0.00;0.00
21007446;CE ERASMO DIAS;MA;Paço do Lumiar;Estadual;Urbana;367;Maior que 90 alunos;199;54.22;5;De 60% a 80%;Médio Baixo;Maior que 50%;65.30;62.00;16.70;21.30;632.67;475.28;50.75;36.18;11.56;1.01;0.50
21008680;CE DOMINGOS VIEIRA FILHO;MA;Paço do Lumiar;Estadual;Urbana;253;Maior que 90 alunos;197;77.87;0;80% ou mais;Médio Baixo;Maior que 50%;75.50;77.50;20.60;1.90;703.33;524.87;36.04;35.53;22.84;3.55;2.03
21007454;CE DR LUIZ SERGIO CABRAL BARRETO;MA;Paço do Lumiar;Estadual;Rural;99;Maior que 90 alunos;53;53.54;1;80% ou mais;Médio Baixo;Maior que 50%;74.10;63.10;28.50;8.40;572.00;472.83;50.94;33.96;9.43;5.66;0.00
21266921;CE MEDIO E PROFISSIONALIZANTE JOAO PAULO II;MA;Palmeirândia;Estadual;Urbana;28;De 1 a 30 alunos;18;64.29;1;De 60% a 80%;Baixo;Até 50%;35.10;88.10;8.90;3.00;;442.22;44.44;44.44;5.56;0.00;5.56
21169543;CE EPITACIO PESSOA;MA;Paraibano;Estadual;Urbana;165;Maior que 90 alunos;99;60.00;2;80% ou mais;Baixo;Maior que 50%;53.30;79.40;8.00;12.60;549.33;441.01;66.67;29.29;4.04;0.00;0.00
21162484;CE CONEGO JESUS DE MOURA SOARES;MA;Parnarama;Estadual;Urbana;38;De 31 a 60 alunos;30;78.95;0;80% ou mais;Muito Baixo;Maior que 50%;72.10;77.30;19.00;3.70;520.00;520.00;33.33;36.67;23.33;6.67;0.00
21162565;CE MESTRE TIBERIO;MA;Parnarama;Estadual;Urbana;137;Maior que 90 alunos;102;74.45;1;80% ou mais;Médio Baixo;Maior que 50%;72.90;75.50;16.10;8.40;620.00;484.90;50.00;31.37;13.73;3.92;0.98
21577676;CE ANTONIO REINALDO PORTO;MA;Passagem Franca;Estadual;Urbana;162;Maior que 90 alunos;90;55.56;0;80% ou mais;Baixo;Até 50%;37.80;82.40;11.00;6.60;582.67;475.78;56.67;31.11;10.00;1.11;1.11
21171726;CE DR JOSE NEIVA;MA;Pastos Bons;Estadual;Urbana;66;De 61 a 90 alunos;43;65.15;1;De 60% a 80%;Baixo;Até 50%;33.70;80.00;15.40;4.60;484.00;386.05;65.12;27.91;4.65;2.33;0.00
21171750;CE GOV JOAO CASTELO;MA;Pastos Bons;Estadual;Urbana;106;Maior que 90 alunos;55;51.89;2;80% ou mais;Baixo;Até 50%;45.60;76.90;11.20;11.90;525.33;452.36;61.82;29.09;9.09;0.00;0.00
21107246;CE OSCAR GALVAO;MA;Pedreiras;Estadual;Urbana;252;Maior que 90 alunos;134;53.17;4;De 60% a 80%;Baixo;Maior que 50%;58.60;82.10;6.70;11.20;596.67;469.40;56.72;31.34;11.19;0.75;0.00
21105960;CENTRO EDUCACIONAL CENECISTA CORREA DE ARAUJO;MA;Pedreiras;Privada;Urbana;60;De 31 a 60 alunos;55;91.67;1;80% ou mais;Médio;Até 50%;25.00;93.80;6.20;0.00;675.33;599.64;10.91;43.64;27.27;9.09;9.09
21106037;COLEGIO SAO FRANCISCO;MA;Pedreiras;Privada;Urbana;34;De 31 a 60 alunos;32;94.12;0;80% ou mais;Médio Alto;Até 50%;46.20;97.30;2.10;0.60;597.33;571.88;18.75;37.50;25.00;12.50;6.25
21107157;CE OLINDINA NUNES FREIRE;MA;Pedreiras;Estadual;Urbana;149;Maior que 90 alunos;85;57.05;2;De 60% a 80%;Médio Baixo;Maior que 50%;52.90;88.80;4.30;6.90;607.33;488.71;49.41;31.76;16.47;2.35;0.00
21106061;COL BATISTA ELEUTERIO ROCHA;MA;Pedreiras;Privada;Urbana;33;De 31 a 60 alunos;29;87.88;0;De 60% a 80%;Alto;Maior que 50%;72.10;90.80;6.10;3.10;;603.45;13.79;27.59;48.28;6.90;3.45
21044023;CE DR TANCREDO NEVES - CEMA;MA;Penalva;Estadual;Urbana;58;De 31 a 60 alunos;30;51.72;0;De 60% a 80%;Médio;Maior que 50%;54.80;96.00;4.00;0.00;526.67;526.67;33.33;43.33;20.00;3.33;0.00
21077576;CE JOSE SARNEY COSTA;MA;Pindaré-Mirim;Estadual;Urbana;133;Maior que 90 alunos;76;57.14;1;De 60% a 80%;Médio Baixo;Até 50%;37.90;88.10;8.00;3.90;582.67;481.05;48.68;39.47;9.21;2.63;0.00
21192677;COLEGIO OSCAR GALVAO;MA;Pindaré-Mirim;Privada;Urbana;31;De 31 a 60 alunos;18;58.06;0;De 60% a 80%;Baixo;Até 50%;34.30;100.00;0.00;0.00;;485.56;38.89;38.89;16.67;5.56;0.00
21046069;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO;MA;Pinheiro;Privada;Urbana;139;Maior que 90 alunos;133;95.68;0;80% ou mais;Médio Baixo;Maior que 50%;74.40;97.90;2.10;0.00;734.67;593.38;12.78;39.10;31.58;12.03;4.51
21199302;IFMA - CAMPUS PINHEIRO;MA;Pinheiro;Federal;Urbana;64;De 61 a 90 alunos;58;90.63;0;Menos de 20%;Médio Baixo;Sem informação;;99.20;0.00;0.80;690.00;602.41;10.34;44.83;22.41;12.07;10.34
21044813;COL PINHEIRENSE;MA;Pinheiro;Privada;Urbana;40;De 31 a 60 alunos;33;82.50;0;De 60% a 80%;Médio;Maior que 50%;56.90;93.70;5.50;0.80;598.00;569.09;21.21;30.30;36.36;9.09;3.03
21276870;COLEGIO SENES;MA;Pinheiro;Privada;Urbana;16;De 1 a 30 alunos;15;93.75;0;De 20% a 40%;Sem informação;Até 50%;36.60;100.00;0.00;0.00;;593.33;26.67;13.33;33.33;13.33;13.33
21046662;CE DOM UNGARELLI;MA;Pinheiro;Estadual;Urbana;349;Maior que 90 alunos;197;56.45;4;80% ou mais;Baixo;Até 50%;49.40;85.40;8.20;6.40;672.67;507.41;39.59;39.59;16.75;3.55;0.51
21274401;INSTITUTO EDUCACIONAL GALILEU GALILEI;MA;Pio XII;Privada;Urbana;14;De 1 a 30 alunos;13;92.86;0;De 60% a 80%;Médio Alto;Maior que 50%;62.50;100.00;0.00;0.00;;575.38;23.08;23.08;23.08;30.77;0.00
21109184;CE JOAQUIM SALVIANO;MA;Poção de Pedras;Estadual;Urbana;129;Maior que 90 alunos;65;50.39;1;80% ou mais;Médio Baixo;Até 50%;46.60;81.40;7.40;11.20;588.00;472.31;50.77;29.23;16.92;1.54;1.54
21266158;CE ARCO IRIS LTDA;MA;Porto Franco;Privada;Urbana;28;De 1 a 30 alunos;23;82.14;0;80% ou mais;Médio Alto;Até 50%;24.30;90.10;9.90;0.00;;633.91;4.35;26.09;43.48;13.04;13.04
21199365;CE FORTUNATO MOREIRA NETO;MA;Porto Franco;Estadual;Urbana;238;Maior que 90 alunos;145;60.92;3;80% ou mais;Médio Baixo;Maior que 50%;57.80;67.00;19.50;13.50;636.00;512.14;37.24;46.21;13.79;2.76;0.00
21130639;ESCOLA CRISTA EVANGELICA;MA;Presidente Dutra;Privada;Urbana;15;De 1 a 30 alunos;12;80.00;0;De 60% a 80%;Alto;Até 50%;30.80;95.10;4.90;0.00;;650.00;0.00;41.67;41.67;0.00;16.67
21130604;COL RUI BARBOSA;MA;Presidente Dutra;Privada;Urbana;14;De 1 a 30 alunos;11;78.57;0;Menos de 20%;Médio;Até 50%;38.50;95.30;0.00;4.70;;600.00;27.27;27.27;27.27;9.09;9.09
21131422;CE PADRE ANCHIETA;MA;Presidente Dutra;Estadual;Urbana;288;Maior que 90 alunos;175;60.76;0;80% ou mais;Médio Baixo;Maior que 50%;65.10;82.40;8.80;8.80;643.33;486.17;45.71;38.29;13.71;1.71;0.57
21026203;CE SENADOR VITORINO FREIRE - SEDE;MA;Presidente Juscelino;Estadual;Urbana;79;De 61 a 90 alunos;45;56.96;2;80% ou mais;Médio Baixo;Até 50%;41.50;77.10;12.80;10.10;606.67;544.89;28.89;37.78;20.00;11.11;2.22
21083789;CE MARIA GARDENIA RIBEIRO GONCALVES;MA;Presidente Médici;Estadual;Urbana;67;De 61 a 90 alunos;40;59.70;1;80% ou mais;Baixo;Até 50%;45.20;88.30;9.40;2.30;508.67;461.00;52.50;40.00;7.50;0.00;0.00
21184259;CE LUSO ROCHA;MA;Riachão;Estadual;Urbana;148;Maior que 90 alunos;92;62.16;1;80% ou mais;Médio Baixo;Até 50%;36.60;71.90;19.10;9.00;580.67;488.04;44.57;46.74;8.70;0.00;0.00
21027196;CE LUIZA SOUSA GOMES;MA;Rosário;Estadual;Urbana;84;De 61 a 90 alunos;65;77.38;0;80% ou mais;Médio Baixo;Maior que 50%;52.30;79.80;18.90;1.30;592.00;505.54;35.38;47.69;12.31;1.54;3.08
21188335;CE DR PAULO RAMOS;MA;Sambaíba;Estadual;Urbana;58;De 31 a 60 alunos;30;51.72;0;De 60% a 80%;Baixo;Até 50%;28.80;76.80;14.10;9.10;457.33;457.33;56.67;30.00;13.33;0.00;0.00
21048215;UNIDADE ESCOLAR DEPUTADO LUIS ROCHA;MA;Santa Helena;Estadual;Urbana;86;De 61 a 90 alunos;61;70.93;0;80% ou mais;Médio Baixo;Até 50%;32.50;79.60;8.30;12.10;578.00;501.64;47.54;39.34;9.84;1.64;1.64
21435200;IFMA - CAMPUS SANTA INES;MA;Santa Inês;Federal;Urbana;56;De 31 a 60 alunos;38;67.86;2;De 60% a 80%;Médio;Maior que 50%;68.10;79.50;15.60;4.90;581.33;527.37;31.58;36.84;26.32;2.63;2.63
21206694;COLEGIO ATUACAO;MA;Santa Inês;Privada;Urbana;57;De 31 a 60 alunos;50;87.72;0;De 60% a 80%;Médio Alto;Maior que 50%;54.80;93.90;5.60;0.50;631.33;571.20;22.00;38.00;28.00;10.00;2.00
21078319;ESCOLA HORAS ALEGRES;MA;Santa Inês;Privada;Urbana;92;Maior que 90 alunos;88;95.65;0;80% ou mais;Alto;Até 50%;36.80;91.80;5.60;2.60;798.00;669.32;4.55;18.18;36.36;25.00;15.91
21077720;CE SENADOR JOSE SARNEY;MA;Santa Inês;Estadual;Urbana;69;De 61 a 90 alunos;52;75.36;0;De 60% a 80%;Médio Baixo;Maior que 50%;68.50;79.00;21.00;0.00;590.67;518.08;38.46;38.46;15.38;7.69;0.00
21078572;CE PE CHAGAS;MA;Santa Inês;Estadual;Urbana;190;Maior que 90 alunos;122;64.21;1;De 60% a 80%;Médio Baixo;Maior que 50%;65.90;80.20;11.00;8.80;632.00;481.15;43.44;36.89;13.93;5.74;0.00
21077762;CE BANDEIRA TRIBUZZI CAIC;MA;Santa Inês;Estadual;Urbana;140;Maior que 90 alunos;80;57.14;0;80% ou mais;Médio Baixo;Maior que 50%;52.90;93.90;5.20;0.90;590.00;482.75;45.00;45.00;5.00;5.00;0.00
21273715;ESCOLA ADVENTISTA DE SANTA INES EASI;MA;Santa Inês;Privada;Urbana;25;De 1 a 30 alunos;23;92.00;0;De 20% a 40%;Sem informação;Até 50%;13.80;96.00;4.00;0.00;;503.48;43.48;34.78;21.74;0.00;0.00
21081654;CE TRAVASSOS FURTADO;MA;Santa Luzia;Estadual;Urbana;200;Maior que 90 alunos;113;56.50;2;De 60% a 80%;Médio Baixo;Até 50%;45.00;77.30;15.40;7.30;585.33;469.56;47.79;41.59;9.73;0.88;0.00
21078637;COL PROF RONALD CARVALHO;MA;Santa Luzia;Privada;Urbana;16;De 1 a 30 alunos;13;81.25;0;De 60% a 80%;Sem informação;Até 50%;18.20;97.70;2.30;0.00;;524.62;38.46;38.46;15.38;7.69;0.00
21275939;INSTITUTO EDUCACIONAL PAULO FREIRE;MA;Santa Luzia;Privada;Urbana;15;De 1 a 30 alunos;12;80.00;0;De 60% a 80%;Médio;Até 50%;15.40;96.80;0.00;3.20;;431.67;83.33;8.33;8.33;0.00;0.00
21197075;COLEGIO SUPER;MA;Santa Quitéria do Maranhão;Privada;Urbana;14;De 1 a 30 alunos;13;92.86;0;80% ou mais;Baixo;Até 50%;33.30;100.00;0.00;0.00;;489.23;53.85;15.38;30.77;0.00;0.00
21259372;CE SAO FRANCISCO;MA;Santana do Maranhão;Estadual;Urbana;56;De 31 a 60 alunos;42;75.00;0;De 60% a 80%;Muito Baixo;Maior que 50%;60.40;66.10;18.00;15.90;540.00;495.71;52.38;33.33;9.52;4.76;0.00
21340005;CE SAO FRANCISCO ANEXO I;MA;Santana do Maranhão;Estadual;Rural;72;De 61 a 90 alunos;37;51.39;0;De 60% a 80%;Muito Baixo;Maior que 50%;56.30;79.10;17.50;3.40;514.00;476.22;43.24;40.54;13.51;2.70;0.00
21049351;CE DOM FRANCISCO;MA;São Bento;Estadual;Urbana;148;Maior que 90 alunos;119;80.41;0;80% ou mais;Médio Baixo;Até 50%;42.50;87.20;7.90;4.90;610.00;487.73;45.38;42.02;8.40;4.20;0.00
21136262;CE DEBORAH CORREIA LIMA;MA;São Bernardo;Estadual;Urbana;133;Maior que 90 alunos;72;54.14;0;De 60% a 80%;Baixo;Até 50%;50.00;88.00;5.40;6.60;540.67;439.44;66.67;25.00;8.33;0.00;0.00
21272816;IBEC-INSTITUTO BERNARDENSE DE EDUCACAO E CULTURA;MA;São Bernardo;Privada;Urbana;22;De 1 a 30 alunos;18;81.82;0;80% ou mais;Sem informação;Até 50%;26.50;100.00;0.00;0.00;;567.78;16.67;44.44;27.78;5.56;5.56
21131970;CE HORACIO ALVES DE ANDRADE;MA;São Domingos do Maranhão;Estadual;Urbana;224;Maior que 90 alunos;114;50.89;1;80% ou mais;Médio Baixo;Até 50%;47.90;79.50;14.00;6.50;595.33;457.89;56.14;30.70;11.40;1.75;0.00
21259950;CE TOBIAS BARRETO - ANEXO I;MA;São Francisco do Brejão;Estadual;Rural;26;De 1 a 30 alunos;13;50.00;0;De 60% a 80%;Baixo;Até 50%;30.60;78.40;8.20;13.40;;481.54;61.54;38.46;0.00;0.00;0.00
21199383;CE TOBIAS BARRETO;MA;São Francisco do Brejão;Estadual;Urbana;60;De 31 a 60 alunos;31;51.67;0;De 60% a 80%;Baixo;Até 50%;18.80;83.30;5.60;11.10;469.33;463.87;54.84;38.71;6.45;0.00;0.00
21172684;CE ESTADO DE SAO PAULO;MA;São Francisco do Maranhão;Estadual;Urbana;58;De 31 a 60 alunos;37;63.79;0;80% ou mais;Baixo;Até 50%;42.30;89.70;7.00;3.30;534.67;487.57;45.95;29.73;21.62;2.70;0.00
21173427;CE DR PAULO RAMOS;MA;São João dos Patos;Estadual;Urbana;84;De 61 a 90 alunos;56;66.67;1;De 60% a 80%;Baixo;Maior que 50%;52.10;67.50;27.60;4.90;553.33;477.50;46.43;46.43;5.36;1.79;0.00
21173435;CE EDISON LOBAO;MA;São João dos Patos;Estadual;Urbana;138;Maior que 90 alunos;105;76.09;1;De 60% a 80%;Médio Baixo;Até 50%;47.80;77.90;14.80;7.30;633.33;503.43;43.81;37.14;13.33;3.81;1.90
21265585;COLEGIO MARISTA ARACAGY;MA;São José de Ribamar;Privada;Rural;97;Maior que 90 alunos;92;94.85;1;De 60% a 80%;Muito alto;Maior que 50%;65.50;93.30;6.70;0.00;820.67;689.78;4.35;13.04;33.70;26.09;22.83
21008728;UE CIDADE DE SAO JOSE DE RIBAMAR-CAIC;MA;São José de Ribamar;Estadual;Urbana;141;Maior que 90 alunos;79;56.03;1;80% ou mais;Médio Baixo;Maior que 50%;54.60;87.40;10.60;2.00;575.33;463.54;53.16;36.71;6.33;2.53;1.27
21009678;CE SETE DE SETEMBRO;MA;São José de Ribamar;Estadual;Rural;15;De 1 a 30 alunos;12;80.00;0;De 40% a 60%;Médio Baixo;Maior que 50%;61.50;89.80;10.20;0.00;;523.33;41.67;41.67;8.33;8.33;0.00
21009716;CE RIBEIRO DO AMARAL;MA;São José de Ribamar;Estadual;Rural;100;Maior que 90 alunos;53;53.00;0;80% ou mais;Médio Baixo;Maior que 50%;74.80;91.20;6.80;2.00;538.67;426.42;66.04;18.87;11.32;3.77;0.00
21009694;CE ESTADO DA GUANABARA;MA;São José de Ribamar;Estadual;Urbana;169;Maior que 90 alunos;127;75.15;0;De 60% a 80%;Médio Baixo;Até 50%;40.90;81.20;16.40;2.40;632.00;491.65;48.03;36.22;11.02;3.94;0.79
21197059;SOCIEDADE EDUCACIONAL MASTER;MA;São Luís;Privada;Urbana;101;Maior que 90 alunos;93;92.08;0;Menos de 20%;Alto;Maior que 50%;59.50;97.70;2.30;0.00;734.67;588.60;19.35;38.71;19.35;16.13;6.45
21195534;JARDIM ESCOLA CRESCIMENTO LTDA;MA;São Luís;Privada;Urbana;127;Maior que 90 alunos;120;94.49;0;80% ou mais;Muito alto;Maior que 50%;76.00;95.40;4.60;0.00;930.67;804.50;0.83;5.00;12.50;18.33;63.33
21011052;COL STA TERESA;MA;São Luís;Privada;Urbana;83;De 61 a 90 alunos;79;95.18;0;80% ou mais;Alto;Maior que 50%;78.70;99.30;0.70;0.00;773.33;653.67;7.59;24.05;31.65;26.58;10.13
21017093;CE ALMIRANTE TAMANDARE;MA;São Luís;Estadual;Urbana;303;Maior que 90 alunos;247;81.52;0;De 60% a 80%;Médio Baixo;Maior que 50%;82.40;84.50;11.70;3.80;666.67;509.80;40.49;37.65;19.03;2.43;0.40
21017115;CE CIDADE OPERARIA I;MA;São Luís;Estadual;Urbana;263;Maior que 90 alunos;135;51.33;3;80% ou mais;Médio Baixo;Maior que 50%;72.60;73.30;14.10;12.60;626.00;494.07;45.19;35.56;17.78;1.48;0.00
21016070;CE ESTADO DO RIO GRANDE DO NORTE;MA;São Luís;Estadual;Urbana;126;Maior que 90 alunos;106;84.13;1;80% ou mais;Médio;Maior que 50%;60.90;82.30;15.30;2.40;624.00;517.92;37.74;41.51;17.92;1.89;0.94
21199221;COL EXITUS;MA;São Luís;Privada;Urbana;37;De 31 a 60 alunos;21;56.76;1;80% ou mais;Médio;Até 50%;38.50;86.20;6.90;6.90;;431.43;71.43;14.29;14.29;0.00;0.00
21009902;CENTRO EDUCACIONAL MONTESSORIANO REINO INFANTIL;MA;São Luís;Privada;Urbana;138;Maior que 90 alunos;128;92.75;0;80% ou mais;Muito alto;Maior que 50%;70.00;98.80;1.20;0.00;917.33;760.31;0.78;10.94;17.97;26.56;43.75
21199274;INVICTUS EDUCACIONAL;MA;São Luís;Privada;Urbana;57;De 31 a 60 alunos;52;91.23;0;De 40% a 60%;Muito alto;Maior que 50%;66.70;93.60;6.40;0.00;746.67;676.15;0.00;25.00;38.46;15.38;21.15
21013748;ESC SAO JOSE;MA;São Luís;Privada;Urbana;25;De 1 a 30 alunos;20;80.00;0;De 60% a 80%;Alto;Maior que 50%;74.40;83.30;10.70;6.00;;561.00;25.00;30.00;40.00;0.00;5.00
21021953;COLEGIO MILITAR DA POLICIA MILITAR DO MARANHAO;MA;São Luís;Estadual;Urbana;230;Maior que 90 alunos;217;94.35;0;De 60% a 80%;Médio Alto;Maior que 50%;73.50;90.70;9.20;0.10;833.33;627.47;15.21;26.27;26.27;21.66;10.60
21017638;IFMA - CAMPUS SAO LUIS MARACANA;MA;São Luís;Federal;Rural;169;Maior que 90 alunos;125;73.96;0;De 60% a 80%;Médio Baixo;Maior que 50%;72.50;86.30;11.30;2.40;690.00;547.84;32.00;41.60;16.80;6.40;3.20
21010331;COLEGIO DOM BOSCO LTDA;MA;São Luís;Privada;Urbana;59;De 31 a 60 alunos;50;84.75;4;80% ou mais;Muito alto;Maior que 50%;74.30;94.80;5.20;0.00;858.67;759.60;4.00;18.00;10.00;24.00;44.00
21015023;CE PROFA MARGARIDA PIRES LEAL;MA;São Luís;Estadual;Urbana;256;Maior que 90 alunos;202;78.91;8;De 60% a 80%;Médio Baixo;Maior que 50%;75.80;78.40;18.70;2.90;678.67;520.89;33.66;44.06;17.33;4.46;0.50
21017549;COMPLEXO EDUCACIONAL LAUNE;MA;São Luís;Privada;Urbana;37;De 31 a 60 alunos;35;94.59;0;De 40% a 60%;Médio Alto;Maior que 50%;84.60;90.80;2.10;7.10;600.67;577.71;22.86;42.86;22.86;2.86;8.57
21009872;CE GONCALVES DIAS;MA;São Luís;Estadual;Urbana;242;Maior que 90 alunos;187;77.27;0;De 60% a 80%;Médio Baixo;Maior que 50%;75.70;75.80;16.60;7.60;647.33;515.19;33.16;45.99;18.18;2.67;0.00
21559660;COLEGIO BATISTA DANIEL DE LA TOUCHE;MA;São Luís;Privada;Urbana;31;De 31 a 60 alunos;28;90.32;0;De 60% a 80%;Muito alto;Maior que 50%;77.60;93.40;6.60;0.00;;697.86;7.14;25.00;14.29;21.43;32.14
21519676;ESCOLA NOSSO MUNDO;MA;São Luís;Privada;Urbana;32;De 31 a 60 alunos;26;81.25;0;De 40% a 60%;Alto;Maior que 50%;56.30;96.80;3.20;0.00;;623.85;19.23;23.08;23.08;23.08;11.54
21021643;CE MENINO JESUS DE PRAGA;MA;São Luís;Estadual;Urbana;132;Maior que 90 alunos;105;79.55;2;De 60% a 80%;Médio Baixo;Maior que 50%;68.80;80.80;19.20;0.00;653.33;504.19;43.81;35.24;11.43;7.62;1.90
21016437;ESCOLA ANNA ADELAIDE BELLO;MA;São Luís;Privada;Urbana;79;De 61 a 90 alunos;77;97.47;0;80% ou mais;Alto;Maior que 50%;62.40;95.40;4.60;0.00;766.00;645.71;6.49;29.87;28.57;23.38;11.69
21022089;CE JOSE JUSTINO PEREIRA;MA;São Luís;Estadual;Urbana;183;Maior que 90 alunos;122;66.67;3;De 60% a 80%;Médio Baixo;Maior que 50%;53.90;87.30;11.10;1.60;654.67;509.84;40.98;35.25;18.03;4.10;1.64
21017123;CE SAO CRISTOVAO;MA;São Luís;Estadual;Urbana;290;Maior que 90 alunos;176;60.69;0;De 40% a 60%;Médio Baixo;Maior que 50%;65.60;84.30;11.80;3.90;684.00;501.25;46.59;31.25;15.34;5.68;1.14
21199809;COLEGIO LITERATO;MA;São Luís;Privada;Urbana;75;De 61 a 90 alunos;69;92.00;0;80% ou mais;Muito alto;Maior que 50%;82.80;85.00;15.00;0.00;859.33;755.07;0.00;13.04;18.84;17.39;50.72
